model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-30_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,30,0.3165914388000965,0.8528375244140625,2022-01-09 12:25:13.027350,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-31_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,31,0.27115743011236193,0.8810913467407226,2022-01-09 12:28:22.635006,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-31_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,31,0.32588037610054016,0.849803695678711,2022-01-09 12:28:22.635058,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-32_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,32,0.26155672326684,0.8858223724365234,2022-01-09 12:31:32.291224,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-32_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,32,0.3443766874074936,0.8371255111694336,2022-01-09 12:31:32.291274,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-33_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,33,0.2524184259772301,0.8902385711669922,2022-01-09 12:34:42.072740,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-33_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,33,0.3380012924969196,0.8397525024414062,2022-01-09 12:34:42.072793,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-34_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,34,0.24774450734257697,0.8925275802612305,2022-01-09 12:37:51.565593,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-34_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,34,0.3496925701200962,0.8392671966552734,2022-01-09 12:37:51.565646,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-35_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,35,0.24583316899836063,0.8931857299804687,2022-01-09 12:41:01.280356,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-35_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,35,0.34582905694842336,0.8364324951171875,2022-01-09 12:41:01.280406,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-36_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,36,0.24560678914189338,0.8930967330932618,2022-01-09 12:44:11.879080,['color_transfer']
