model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-34_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,34,0.3360080096125603,0.8575121688842774,2022-01-08 10:48:06.826384,[None]
ORCA_512x512__Size-512x512_Epoch-35_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,35,0.22677748382091523,0.903777961730957,2022-01-08 10:51:05.665015,[None]
ORCA_512x512__Size-512x512_Epoch-35_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,35,0.34521473333239555,0.8534223556518554,2022-01-08 10:51:05.665064,[None]
ORCA_512x512__Size-512x512_Epoch-36_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,36,0.21301313154399396,0.9101789855957031,2022-01-08 10:54:05.505619,[None]
ORCA_512x512__Size-512x512_Epoch-36_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,36,0.3401684172451496,0.8576085662841797,2022-01-08 10:54:05.505668,[None]
ORCA_512x512__Size-512x512_Epoch-37_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,37,0.2083230171352625,0.9123174667358398,2022-01-08 10:57:04.637193,[None]
ORCA_512x512__Size-512x512_Epoch-37_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,37,0.3454108095169067,0.8577744674682617,2022-01-08 10:57:04.637243,[None]
ORCA_512x512__Size-512x512_Epoch-38_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,38,0.20867899656295777,0.9120363998413086,2022-01-08 11:00:04.313293,[None]
ORCA_512x512__Size-512x512_Epoch-38_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,38,0.33714946180582045,0.8598212051391602,2022-01-08 11:00:04.313372,[None]
ORCA_512x512__Size-512x512_Epoch-39_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,39,0.2124561098217964,0.9099806594848633,2022-01-08 11:03:02.917719,[None]
ORCA_512x512__Size-512x512_Epoch-39_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,39,0.3090824295580387,0.8652201461791992,2022-01-08 11:03:02.917767,[None]
ORCA_512x512__Size-512x512_Epoch-40_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,40,0.23343828916549683,0.8996803665161133,2022-01-08 11:06:01.382165,[None]
ORCA_512x512__Size-512x512_Epoch-40_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,40,0.31038965195417406,0.8612738418579101,2022-01-08 11:06:01.382216,[None]
ORCA_512x512__Size-512x512_Epoch-41_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,41,0.24805999740958215,0.8936479568481446,2022-01-08 11:08:59.496631,[None]
ORCA_512x512__Size-512x512_Epoch-41_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,41,0.3849737510085106,0.8343973922729492,2022-01-08 11:08:59.496681,[None]
ORCA_512x512__Size-512x512_Epoch-42_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,42,0.2290258576720953,0.9012364196777344,2022-01-08 11:11:59.213677,[None]
ORCA_512x512__Size-512x512_Epoch-42_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,42,0.3380600354075432,0.8581057739257812,2022-01-08 11:11:59.213726,[None]
ORCA_512x512__Size-512x512_Epoch-43_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,43,0.20648432910442352,0.9124738311767578,2022-01-08 11:14:57.400554,[None]
ORCA_512x512__Size-512x512_Epoch-43_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,43,0.35019764229655265,0.853101806640625,2022-01-08 11:14:57.400604,[None]
ORCA_512x512__Size-512x512_Epoch-44_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,44,0.20045738928020002,0.9152149200439453,2022-01-08 11:17:55.799498,[None]
ORCA_512x512__Size-512x512_Epoch-44_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,44,0.35267054721713065,0.8553642272949219,2022-01-08 11:17:55.799561,[None]
ORCA_512x512__Size-512x512_Epoch-45_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,45,0.19500276930630206,0.917448616027832,2022-01-08 11:20:54.127269,[None]
ORCA_512x512__Size-512x512_Epoch-45_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,45,0.35036224767565727,0.8564645767211914,2022-01-08 11:20:54.127317,[None]
ORCA_512x512__Size-512x512_Epoch-46_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,46,0.19448980197310448,0.9177535247802734,2022-01-08 11:23:52.533431,[None]
ORCA_512x512__Size-512x512_Epoch-46_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,46,0.35811214581131934,0.8554555130004883,2022-01-08 11:23:52.533481,[None]
ORCA_512x512__Size-512x512_Epoch-47_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,47,0.21148300014436244,0.9096922302246093,2022-01-08 11:26:51.224653,[None]
ORCA_512x512__Size-512x512_Epoch-47_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,47,0.3171544447541237,0.8628383636474609,2022-01-08 11:26:51.224703,[None]
ORCA_512x512__Size-512x512_Epoch-48_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,48,0.2101533342152834,0.9106710433959961,2022-01-08 11:29:49.820334,[None]
ORCA_512x512__Size-512x512_Epoch-48_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,48,0.3481662206351757,0.8549975204467773,2022-01-08 11:29:49.820382,[None]
ORCA_512x512__Size-512x512_Epoch-49_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,49,0.19777584850788116,0.9168765640258789,2022-01-08 11:32:48.268587,[None]
ORCA_512x512__Size-512x512_Epoch-49_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,49,0.35475839987397195,0.8533989715576172,2022-01-08 11:32:48.268636,[None]
ORCA_512x512__Size-512x512_Epoch-50_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,50,0.18954559989273548,0.9202239608764649,2022-01-08 11:35:46.273451,[None]
ORCA_512x512__Size-512x512_Epoch-50_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,50,0.36310392275452613,0.8533848190307617,2022-01-08 11:35:46.273502,[None]
ORCA_512x512__Size-512x512_Epoch-51_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,51,0.18458515398204325,0.9224354553222657,2022-01-08 11:38:44.575470,[None]
ORCA_512x512__Size-512x512_Epoch-51_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,51,0.3698185373842716,0.8546294784545898,2022-01-08 11:38:44.575519,[None]
ORCA_512x512__Size-512x512_Epoch-52_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,52,0.18033817820250989,0.9239601516723632,2022-01-08 11:41:42.957069,[None]
ORCA_512x512__Size-512x512_Epoch-52_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,52,0.3780826511979103,0.8530750274658203,2022-01-08 11:41:42.957135,[None]
ORCA_512x512__Size-512x512_Epoch-53_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,53,0.18239786379039288,0.9227649307250977,2022-01-08 11:44:41.269911,[None]
ORCA_512x512__Size-512x512_Epoch-53_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,53,0.39238999351859094,0.8512737655639648,2022-01-08 11:44:41.269961,[None]
ORCA_512x512__Size-512x512_Epoch-54_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,54,0.18028071761131287,0.9236655044555664,2022-01-08 11:47:39.966444,[None]
ORCA_512x512__Size-512x512_Epoch-54_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,54,0.3660227524489164,0.8556032180786133,2022-01-08 11:47:39.966489,[None]
ORCA_512x512__Size-512x512_Epoch-55_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,55,0.1786059819161892,0.924755516052246,2022-01-08 11:50:38.564908,[None]
ORCA_512x512__Size-512x512_Epoch-55_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,55,0.3814871284365654,0.853148078918457,2022-01-08 11:50:38.564957,[None]
ORCA_512x512__Size-512x512_Epoch-56_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,56,0.1945799107849598,0.9168587112426758,2022-01-08 11:53:36.742019,[None]
ORCA_512x512__Size-512x512_Epoch-56_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,56,0.3268880674988031,0.8637732315063477,2022-01-08 11:53:36.742067,[None]
ORCA_512x512__Size-512x512_Epoch-57_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,57,0.22267580933868886,0.9056891250610352,2022-01-08 11:56:34.700159,[None]
ORCA_512x512__Size-512x512_Epoch-57_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,57,0.36604034520685674,0.850904426574707,2022-01-08 11:56:34.700209,[None]
ORCA_512x512__Size-512x512_Epoch-58_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,58,0.18865745320916175,0.9197280883789063,2022-01-08 11:59:33.356192,[None]
ORCA_512x512__Size-512x512_Epoch-58_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,58,0.37648416712880134,0.8539620208740234,2022-01-08 11:59:33.356241,[None]
ORCA_512x512__Size-512x512_Epoch-59_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,59,0.18186238050460815,0.9236592483520508,2022-01-08 12:02:32.224859,[None]
ORCA_512x512__Size-512x512_Epoch-59_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,59,0.36259404942393303,0.8589217376708984,2022-01-08 12:02:32.224906,[None]
ORCA_512x512__Size-512x512_Epoch-60_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,60,0.1786953141540289,0.925020980834961,2022-01-08 12:05:31.097646,[None]
ORCA_512x512__Size-512x512_Epoch-60_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,60,0.338841003626585,0.8643684768676758,2022-01-08 12:05:31.097697,[None]
ORCA_512x512__Size-512x512_Epoch-61_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,61,0.17632487460970878,0.9252503585815429,2022-01-08 12:08:29.814277,[None]
ORCA_512x512__Size-512x512_Epoch-61_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,61,0.34961414858698847,0.8627025604248046,2022-01-08 12:08:29.814328,[None]
ORCA_512x512__Size-512x512_Epoch-62_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,62,0.170678431391716,0.9278145980834961,2022-01-08 12:11:28.920548,[None]
ORCA_512x512__Size-512x512_Epoch-62_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,62,0.37247910916805266,0.8567995834350586,2022-01-08 12:11:28.920598,[None]
ORCA_512x512__Size-512x512_Epoch-63_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,63,0.16923422835767268,0.9282520675659179,2022-01-08 12:14:28.143145,[None]
ORCA_512x512__Size-512x512_Epoch-63_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,63,0.380963424295187,0.8558513259887696,2022-01-08 12:14:28.143197,[None]
ORCA_512x512__Size-512x512_Epoch-64_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,64,0.1770516637712717,0.925024528503418,2022-01-08 12:17:27.413060,[None]
ORCA_512x512__Size-512x512_Epoch-64_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,64,0.37460135847330095,0.8601052856445313,2022-01-08 12:17:27.413108,[None]
ORCA_512x512__Size-512x512_Epoch-65_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,65,0.16189803451299667,0.9321316146850586,2022-01-08 12:20:26.851561,[None]
ORCA_512x512__Size-512x512_Epoch-65_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,65,0.38313176602125165,0.8572177505493164,2022-01-08 12:20:26.851609,[None]
ORCA_512x512__Size-512x512_Epoch-66_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,66,0.1639760474860668,0.930809097290039,2022-01-08 12:23:26.027639,[None]
ORCA_512x512__Size-512x512_Epoch-66_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,66,0.3868022128939629,0.8577005386352539,2022-01-08 12:23:26.027686,[None]
ORCA_512x512__Size-512x512_Epoch-67_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,67,0.17254553601145745,0.9273386764526367,2022-01-08 12:26:25.201930,[None]
