model,augmentation,phase,epoch,loss,accuracy,date
ORCA__Size-512x512_Epoch-180_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,263,0.15074951923452318,0.9358883857727051,2021-05-31 22:31:10.372221
ORCA__Size-512x512_Epoch-180_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,263,0.31102869398891925,0.8806243896484375,2021-05-31 22:31:10.372264
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,264,0.2719407510012388,0.8871280670166015,2021-05-31 22:32:16.036213
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,264,0.2506882257759571,0.8993682861328125,2021-05-31 22:32:16.036238
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,265,0.14659950006753206,0.9385519981384277,2021-05-31 22:33:19.558314
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,265,0.2792583964765072,0.8969215393066406,2021-05-31 22:33:19.558339
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,266,0.1360567955300212,0.9427764415740967,2021-05-31 22:34:23.170558
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,266,0.27414067909121514,0.9012517929077148,2021-05-31 22:34:23.170598
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,267,0.13116266625002027,0.9446557998657227,2021-05-31 22:35:26.697398
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,267,0.2883917011320591,0.8984086990356446,2021-05-31 22:35:26.697435
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,268,0.13018038347363473,0.9451486587524414,2021-05-31 22:36:30.433491
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,268,0.27732925228774546,0.9002363204956054,2021-05-31 22:36:30.433518
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,269,0.1249976203776896,0.947435998916626,2021-05-31 22:37:34.610354
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,269,0.29761406071484087,0.8953729629516601,2021-05-31 22:37:34.610383
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,270,0.1567628095857799,0.9335424423217773,2021-05-31 22:38:43.866650
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,270,0.29038435555994513,0.8935794830322266,2021-05-31 22:38:43.866676
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,271,0.14037060928530992,0.9404865741729737,2021-05-31 22:39:47.663456
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,271,0.2810115233063698,0.8937551498413085,2021-05-31 22:39:47.663485
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,272,0.19497401006519793,0.9238722801208497,2021-05-31 22:40:51.471394
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,272,0.2569451775401831,0.8976913452148437,2021-05-31 22:40:51.471437
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,273,0.1305841627996415,0.9454632759094238,2021-05-31 22:41:55.006780
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,273,0.29494058080017566,0.8920505523681641,2021-05-31 22:41:55.006804
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,274,0.12910890588536858,0.9458167076110839,2021-05-31 22:42:58.542338
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,274,0.2807933151721954,0.8951879501342773,2021-05-31 22:42:58.542373
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,275,0.1250249630305916,0.9472051143646241,2021-05-31 22:44:01.866112
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,275,0.2942435398697853,0.8975957870483399,2021-05-31 22:44:01.866143
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,276,0.12576347840949892,0.9473658084869385,2021-05-31 22:45:05.629314
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,276,0.2882733326405287,0.8956960678100586,2021-05-31 22:45:05.629370
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,277,0.12525468575768173,0.9471793174743652,2021-05-31 22:46:09.678852
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,277,0.30077172331511975,0.89044189453125,2021-05-31 22:46:09.678878
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,278,0.1538181830663234,0.9340619564056396,2021-05-31 22:47:19.074686
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,278,0.29414672814309595,0.889825439453125,2021-05-31 22:47:19.074726
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,279,0.13542881649918853,0.9423399448394776,2021-05-31 22:48:22.867743
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,279,0.2888554152101278,0.891567611694336,2021-05-31 22:48:22.867769
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,280,0.24356199577450752,0.8952856063842773,2021-05-31 22:49:26.688520
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,280,0.2812731429934502,0.8762294769287109,2021-05-31 22:49:26.688549
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,281,0.249884966481477,0.8918835639953613,2021-05-31 22:50:30.259979
ORCA__Size-512x512_Epoch-264_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,281,0.2588929057121277,0.8885650634765625,2021-05-31 22:50:30.260022
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,282,0.20273538241162897,0.9118587493896484,2021-05-31 22:51:35.651437
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,282,0.24172859489917756,0.8995380401611328,2021-05-31 22:51:35.651489
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,283,0.1720410014502704,0.9253595352172852,2021-05-31 22:52:39.271810
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,283,0.2512445919215679,0.901247215270996,2021-05-31 22:52:39.271837
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,284,0.155243129003793,0.9343929290771484,2021-05-31 22:53:43.161542
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,284,0.258328191190958,0.9015876770019531,2021-05-31 22:53:43.161569
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,285,0.14266683077439665,0.9400857925415039,2021-05-31 22:54:47.467949
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,285,0.2697009466588497,0.8982597351074219,2021-05-31 22:54:47.467992
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,286,0.16599185178056358,0.9290548801422119,2021-05-31 22:55:56.785070
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,286,0.278500647097826,0.89031982421875,2021-05-31 22:55:56.785094
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,287,0.14777552792802454,0.9372560977935791,2021-05-31 22:57:00.630310
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,287,0.2964574009180069,0.8807683944702148,2021-05-31 22:57:00.630347
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,288,0.19875413412228227,0.9153610229492187,2021-05-31 22:58:04.455119
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,288,0.2616456363350153,0.8910041809082031,2021-05-31 22:58:04.455145
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,289,0.12906471434980632,0.9460565567016601,2021-05-31 22:59:08.010715
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,289,0.295289633795619,0.8961782455444336,2021-05-31 22:59:08.010742
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,290,0.13200710867531598,0.9446447372436524,2021-05-31 23:00:11.613419
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,290,0.2999818753451109,0.8936573028564453,2021-05-31 23:00:11.613454
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,291,0.12852759514935314,0.9459150791168213,2021-05-31 23:01:15.191443
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,291,0.2868897557258606,0.897700309753418,2021-05-31 23:01:15.191473
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,292,0.13509797593578696,0.9430140972137451,2021-05-31 23:02:18.944387
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,292,0.27522935122251513,0.8985315322875976,2021-05-31 23:02:18.944439
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,293,0.1295589298941195,0.9455539226531983,2021-05-31 23:03:23.167391
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,293,0.2891541101038456,0.8958799362182617,2021-05-31 23:03:23.167433
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,294,0.15586310722865165,0.9334873199462891,2021-05-31 23:04:32.565201
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,294,0.28318687789142133,0.895722770690918,2021-05-31 23:04:32.565228
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,295,0.14589436813257634,0.9378206729888916,2021-05-31 23:05:36.410201
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,295,0.2751460388302803,0.8970376968383789,2021-05-31 23:05:36.410244
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,296,0.19885365031659602,0.9139906406402588,2021-05-31 23:06:40.208127
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,296,0.28659227639436724,0.8739141464233399,2021-05-31 23:06:40.208169
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,297,0.12899107788689435,0.9458831787109375,2021-05-31 23:07:43.766554
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,297,0.3016213394701481,0.8941488265991211,2021-05-31 23:07:43.766582
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,298,0.12887180731631814,0.9458688259124756,2021-05-31 23:08:47.353085
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,298,0.2977434441447258,0.895683479309082,2021-05-31 23:08:47.353120
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,299,0.12576136272400618,0.9469628810882569,2021-05-31 23:09:50.937346
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,299,0.29582181982696054,0.897088623046875,2021-05-31 23:09:50.937388
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,300,0.1261009279638529,0.9467808246612549,2021-05-31 23:10:54.696527
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,300,0.2903497364372015,0.8993820190429688,2021-05-31 23:10:54.696551
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,301,0.12118026644457132,0.9488927364349365,2021-05-31 23:11:58.862401
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,301,0.3014021787792444,0.8950084686279297,2021-05-31 23:11:58.862427
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,302,0.1519088506232947,0.9351406097412109,2021-05-31 23:13:08.392450
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,302,0.28162535578012465,0.894345474243164,2021-05-31 23:13:08.392477
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,303,0.14070842592045665,0.9405162811279297,2021-05-31 23:14:12.253866
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,303,0.29607960283756257,0.8895566940307618,2021-05-31 23:14:12.253908
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,304,0.2869127277284861,0.8833880424499512,2021-05-31 23:15:16.104388
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,304,0.2891055218875408,0.8808198928833008,2021-05-31 23:15:16.104413
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,305,0.15884465500712394,0.9333288669586182,2021-05-31 23:16:19.714300
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,305,0.2789302974939346,0.8873931884765625,2021-05-31 23:16:19.714329
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,306,0.14176453105174006,0.9406545162200928,2021-05-31 23:17:23.329378
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,306,0.27716335840523243,0.8944583892822265,2021-05-31 23:17:23.329414
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,307,0.1315161663107574,0.945176649093628,2021-05-31 23:18:26.908425
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,307,0.30573145523667333,0.8937681198120118,2021-05-31 23:18:26.908454
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,308,0.1281970812007785,0.9464076519012451,2021-05-31 23:19:30.658680
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,308,0.2927283592522144,0.8975622177124023,2021-05-31 23:19:30.658708
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,309,0.12259562229737639,0.9484942436218262,2021-05-31 23:20:34.825601
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,309,0.30362411849200727,0.8929672241210938,2021-05-31 23:20:34.825626
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,310,0.15347947236150503,0.9348554611206055,2021-05-31 23:21:44.395016
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,310,0.2987078368663788,0.8896858215332031,2021-05-31 23:21:44.395042
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,311,0.13636227478273213,0.9419001579284668,2021-05-31 23:22:48.286518
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,311,0.2938850983977318,0.8891326904296875,2021-05-31 23:22:48.286546
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,312,0.1932707203552127,0.9194278240203857,2021-05-31 23:23:51.968797
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,312,0.2822124771773815,0.8794708251953125,2021-05-31 23:23:51.968832
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,313,0.1281367838382721,0.9460258960723877,2021-05-31 23:24:55.557308
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,313,0.2908072225749493,0.8980337142944336,2021-05-31 23:24:55.557360
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,314,0.12458934586029499,0.9475791454315186,2021-05-31 23:25:59.222679
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,314,0.3039910741150379,0.8948751449584961,2021-05-31 23:25:59.222709
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,315,0.12153136762790381,0.9487224578857422,2021-05-31 23:27:02.841327
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,315,0.30592942908406257,0.8960281372070312,2021-05-31 23:27:02.841366
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,316,0.12435591691173613,0.9476332187652587,2021-05-31 23:28:06.553725
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,316,0.28965042978525163,0.8971611022949219,2021-05-31 23:28:06.553751
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,317,0.11951807148288936,0.9497002601623535,2021-05-31 23:29:10.745090
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,317,0.29984803423285483,0.896728515625,2021-05-31 23:29:10.745118
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,318,0.15160586591809988,0.9352674961090088,2021-05-31 23:30:20.139074
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,318,0.2871930211782455,0.8907493591308594,2021-05-31 23:30:20.139103
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,319,0.13231858115177603,0.9439377784729004,2021-05-31 23:31:23.888327
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,319,0.2957944706082344,0.8917140960693359,2021-05-31 23:31:23.888368
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,320,0.18898631874471902,0.9214980125427246,2021-05-31 23:32:27.679044
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,320,0.2822396498173475,0.8887989044189453,2021-05-31 23:32:27.679071
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,321,0.11876896838657558,0.9503144741058349,2021-05-31 23:33:31.145388
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,321,0.29781103506684303,0.8974336624145508,2021-05-31 23:33:31.145443
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,322,0.12320694117806852,0.9480227470397949,2021-05-31 23:34:34.749760
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,322,0.2967366576194763,0.8957353591918945,2021-05-31 23:34:34.749800
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,323,0.11999727573711425,0.9492469787597656,2021-05-31 23:35:38.335910
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,323,0.2974327389150858,0.898558235168457,2021-05-31 23:35:38.335954
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,324,0.12309917896054685,0.9478835582733154,2021-05-31 23:36:42.085219
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,324,0.2815454415977001,0.8995914459228516,2021-05-31 23:36:42.085253
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,325,0.11773751978762448,0.9504114627838135,2021-05-31 23:37:46.275892
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,325,0.30586357079446314,0.8967372894287109,2021-05-31 23:37:46.275918
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,326,0.1499425981193781,0.9358579158782959,2021-05-31 23:38:55.788051
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,326,0.3111485283821821,0.8835311889648437,2021-05-31 23:38:55.788080
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,327,0.13278810342308134,0.9432203769683838,2021-05-31 23:39:59.611610
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,327,0.2734612934291363,0.8924209594726562,2021-05-31 23:39:59.611645
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,328,0.21011326885782183,0.9111370086669922,2021-05-31 23:41:03.507421
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,328,0.2842418298125267,0.8703723907470703,2021-05-31 23:41:03.507455
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,329,0.14821286571677775,0.9376402854919433,2021-05-31 23:42:07.068649
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,329,0.27307949811220167,0.9004566192626953,2021-05-31 23:42:07.068678
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,330,0.13151391837745904,0.944653844833374,2021-05-31 23:43:10.728938
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,330,0.27915530279278755,0.8987054824829102,2021-05-31 23:43:10.728966
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,331,0.1252289680764079,0.9471049308776855,2021-05-31 23:44:14.443201
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,331,0.28294093869626524,0.9008499145507812,2021-05-31 23:44:14.443229
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,332,0.12536721294745803,0.9472607135772705,2021-05-31 23:45:18.256715
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,332,0.28504637703299524,0.897916030883789,2021-05-31 23:45:18.256740
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,333,0.11936506531201303,0.949690866470337,2021-05-31 23:46:22.459173
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,333,0.2954321451485157,0.897587776184082,2021-05-31 23:46:22.459198
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,334,0.14803309123963118,0.9367439270019531,2021-05-31 23:47:31.940519
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,334,0.2786192215979099,0.8949220657348633,2021-05-31 23:47:31.940547
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,335,0.13483213461004198,0.942494535446167,2021-05-31 23:48:35.950291
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,335,0.27005458883941175,0.8988449096679687,2021-05-31 23:48:35.950320
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,336,0.17063335408456623,0.9280395030975341,2021-05-31 23:49:39.895046
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,336,0.31231117956340315,0.8795696258544922,2021-05-31 23:49:39.895081
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,337,0.11935136965475976,0.9497379302978516,2021-05-31 23:50:43.450085
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,337,0.28767206110060217,0.898281478881836,2021-05-31 23:50:43.450112
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,338,0.12128888997249306,0.9488536357879639,2021-05-31 23:51:47.000514
ORCA__Size-512x512_Epoch-282_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,338,0.308910296484828,0.8933216094970703,2021-05-31 23:51:47.000542
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,339,0.11890060678124428,0.9495307922363281,2021-05-31 23:52:52.400024
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,339,0.2859478261321783,0.9026979446411133,2021-05-31 23:52:52.400066
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,340,0.12071639997884631,0.9490460872650146,2021-05-31 23:53:56.168925
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,340,0.29557752683758737,0.8994272232055665,2021-05-31 23:53:56.168955
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,341,0.11593241025693715,0.9510770797729492,2021-05-31 23:55:00.413742
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,341,0.30360912196338175,0.896082878112793,2021-05-31 23:55:00.413784
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,train,342,0.15011192513629795,0.935764741897583,2021-05-31 23:56:09.686218
ORCA__Size-512x512_Epoch-339_Images-80_Batch-1__one_by_epoch.pth,one_by_epoch,valid,342,0.2851868499070406,0.8908346176147461,2021-05-31 23:56:09.686273
