model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-159_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,159,0.1329024248746767,0.9523023274739586,2021-12-10 18:32:03.378587,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-160_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,160,0.12671103167549952,0.9506529250372027,2021-12-10 18:50:43.834610,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-160_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,160,0.1460313507578879,0.9448835584852427,2021-12-10 18:50:43.834639,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-161_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,161,0.10696305202769249,0.959958623976935,2021-12-10 19:09:23.558362,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-161_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,161,0.14055260626870827,0.9490213216145834,2021-12-10 19:09:23.558393,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-162_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,162,0.11562062278618604,0.9556051722935275,2021-12-10 19:28:03.774140,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-162_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,162,0.14878258788117416,0.9487344292534723,2021-12-10 19:28:03.774170,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-163_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,163,0.11400005679225571,0.9582805233909971,2021-12-10 19:46:43.332234,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-163_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,163,0.1381379948689654,0.9495406901041668,2021-12-10 19:46:43.332273,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-164_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,164,0.11472751724851107,0.9581370093936021,2021-12-10 20:05:23.950466,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-164_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,164,0.14531821695078787,0.9464685465494793,2021-12-10 20:05:23.950498,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-165_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,165,0.11622879923168165,0.9550334269205736,2021-12-10 20:24:05.591457,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-165_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,165,0.16848979425687705,0.9457283257378472,2021-12-10 20:24:05.591501,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-166_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,166,0.11659021925297566,0.955609624953498,2021-12-10 20:42:46.551095,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-166_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,166,0.13843809542401384,0.9518365749782985,2021-12-10 20:42:46.551140,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-167_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,167,0.11429596668493192,0.9572601114908857,2021-12-10 21:01:27.674795,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-167_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,167,0.12431571330913964,0.9550482584635417,2021-12-10 21:01:27.674841,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-168_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,168,0.11428786199248861,0.9559250691731773,2021-12-10 21:20:07.522713,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-168_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,168,0.10923434434096432,0.957034939236111,2021-12-10 21:20:07.522755,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-169_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,169,0.1101044549208988,0.9579682646251867,2021-12-10 21:38:48.935136,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-169_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,169,0.14330366841103467,0.9467651095920137,2021-12-10 21:38:48.935179,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-170_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,170,0.11278630952313376,0.9573714192708342,2021-12-10 21:57:30.079567,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-170_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,170,0.11793680457631125,0.9595707600911457,2021-12-10 21:57:30.079596,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-171_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,171,0.11850835032389677,0.9543079572405131,2021-12-10 22:16:10.448457,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-171_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,171,0.12616973429232733,0.9536003011067704,2021-12-10 22:16:10.448502,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-172_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,172,0.11222677426121663,0.9580327700660347,2021-12-10 22:34:49.831064,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-172_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,172,0.1899869856059215,0.924143568250868,2021-12-10 22:34:49.831095,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-173_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,173,0.11695240541150616,0.9541699858165924,2021-12-10 22:53:31.302732,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-173_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,173,0.14566888340891132,0.9476791042751735,2021-12-10 22:53:31.302760,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-174_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,174,0.11633932969794149,0.9547214210146955,2021-12-10 23:12:12.520180,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-174_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,174,0.14716388776174022,0.9457907714843752,2021-12-10 23:12:12.520209,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-175_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,175,0.12288122599735894,0.9533929879324777,2021-12-10 23:30:53.638711,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-175_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,175,0.1167353695329641,0.9596424153645834,2021-12-10 23:30:53.638757,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-176_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,176,0.12089360834804774,0.9550162731352314,2021-12-10 23:49:34.540012,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-176_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,176,0.11610906263166625,0.956824978298611,2021-12-10 23:49:34.540057,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-177_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,177,0.11291354660747206,0.9571880464099702,2021-12-11 00:08:14.313789,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-177_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,177,0.1353621744757725,0.9529168701171882,2021-12-11 00:08:14.313821,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-178_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,178,0.12865290866771137,0.951050525483632,2021-12-11 00:26:55.266232,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-178_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,178,0.10782612092702443,0.9576121283637148,2021-12-11 00:26:55.266262,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-179_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,179,0.1070599472679619,0.9591303798130585,2021-12-11 00:45:35.881331,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-179_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,179,0.12543184775277041,0.9554388834635413,2021-12-11 00:45:35.881362,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-180_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,180,0.11445540050855406,0.9556982538132448,2021-12-11 01:04:17.768018,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-180_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,180,0.1862451294741024,0.9231131184895831,2021-12-11 01:04:17.768070,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-181_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,181,0.11675141623186175,0.9549744349888399,2021-12-11 01:22:59.197160,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-181_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,181,0.11688398725430792,0.9505502251519098,2021-12-11 01:22:59.197212,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-182_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,182,0.1270510991334699,0.9520481567382815,2021-12-11 01:41:40.015999,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-182_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,182,0.11842232040297758,0.9503841824001736,2021-12-11 01:41:40.016029,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-183_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,183,0.10924539158780439,0.9574127458844861,2021-12-11 02:00:20.404563,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-183_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,183,0.13681427107043823,0.9509036458333335,2021-12-11 02:00:20.404602,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-184_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,184,0.11522192529172615,0.9543486909412209,2021-12-11 02:19:00.740179,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-184_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,184,0.12982242700074695,0.9516979573567705,2021-12-11 02:19:00.740251,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-185_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,185,0.10918902561395606,0.9588273111979179,2021-12-11 02:37:40.420479,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-185_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,185,0.1214255405942418,0.9543438449435759,2021-12-11 02:37:40.420531,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-186_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,186,0.11331945997590083,0.9563596976143973,2021-12-11 02:56:21.361402,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-186_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,186,0.12210592425641759,0.9554816623263891,2021-12-11 02:56:21.361453,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-187_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,187,0.12149484598540723,0.9518434302920389,2021-12-11 03:15:02.121218,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-187_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,187,0.128469195425795,0.9537493353949656,2021-12-11 03:15:02.121247,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-188_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,188,0.1138062983461298,0.9565282883417034,2021-12-11 03:33:42.274102,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-188_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,188,0.1413654951905806,0.9508504503038193,2021-12-11 03:33:42.274175,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-189_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,189,0.10523501063940958,0.960507170177641,2021-12-11 03:52:22.543871,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-189_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,189,0.11885149104831119,0.9522057427300348,2021-12-11 03:52:22.543924,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-190_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,190,0.11955480964787144,0.9536730753580738,2021-12-11 04:11:02.341004,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-190_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,190,0.1652041691534881,0.9321678602430559,2021-12-11 04:11:02.341037,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-191_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,191,0.10825443781189582,0.9598682890392491,2021-12-11 04:29:43.296808,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-191_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,191,0.10391645169002003,0.9560618760850695,2021-12-11 04:29:43.296839,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-192_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,192,0.1035735619808076,0.9596200416201646,2021-12-11 04:48:25.051424,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-192_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,192,0.12603368749858215,0.953625745985243,2021-12-11 04:48:25.051454,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-193_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,193,0.10226008052697927,0.9606989019484752,2021-12-11 05:07:05.985557,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-193_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,193,0.08956200744982602,0.9631429985894097,2021-12-11 05:07:05.985608,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-194_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,194,0.10836938668085384,0.9585363071986618,2021-12-11 05:25:46.215078,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-194_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,194,0.1061296939293647,0.9605079345703126,2021-12-11 05:25:46.215125,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-195_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,195,0.10784314352917829,0.9599627249581479,2021-12-11 05:44:26.453505,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-195_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,195,0.13107758841813646,0.9533291558159724,2021-12-11 05:44:26.453552,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-196_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,196,0.114753032431777,0.9558021908714659,2021-12-11 06:03:05.497766,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-196_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,196,0.13381873372321326,0.9514619140625001,2021-12-11 06:03:05.497839,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-197_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,197,0.10890682660787467,0.9584763997395834,2021-12-11 06:21:46.829312,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-197_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,197,0.1480194110177561,0.9449157307942709,2021-12-11 06:21:46.829344,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-198_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,198,0.1051527728194612,0.959228631882441,2021-12-11 06:40:27.987600,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-198_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,198,0.12218701042842844,0.9551109483506941,2021-12-11 06:40:27.987631,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-199_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,199,0.09976976967875435,0.9628145432245172,2021-12-11 06:59:08.176946,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-199_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,199,0.10645678818400484,0.9622693413628468,2021-12-11 06:59:08.177027,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-200_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,200,0.09656542884476949,0.962410624186199,2021-12-11 07:17:48.900097,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-200_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,200,0.1277740215585153,0.9539204508463545,2021-12-11 07:17:48.900158,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-201_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,201,0.0994303024019852,0.9620144188290556,2021-12-11 07:36:44.092103,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-201_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,201,0.10809631410940912,0.9539899631076388,2021-12-11 07:36:44.092133,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-202_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,202,0.11193215353310475,0.9561223086402533,2021-12-11 07:55:24.583305,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-202_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,202,0.13800059216737282,0.9446710883246527,2021-12-11 07:55:24.583363,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-203_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,203,0.09969705493238594,0.9619413132440479,2021-12-11 08:14:05.295566,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-203_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,203,0.09071937994433231,0.9637939588758679,2021-12-11 08:14:05.295595,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-204_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,204,0.09985576006777895,0.9616933535621279,2021-12-11 08:32:44.935900,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-204_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,204,0.10745580337825231,0.9597324083116318,2021-12-11 08:32:44.935931,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-205_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,205,0.09965388609742236,0.9615380830310639,2021-12-11 08:51:24.665691,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-205_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,205,0.10508456548300779,0.9566699083116319,2021-12-11 08:51:24.665748,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-206_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,206,0.09496200864946115,0.9630898204985124,2021-12-11 09:10:05.300836,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-206_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,206,0.1026694831661492,0.9625312500000002,2021-12-11 09:10:05.300883,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-207_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,207,0.10293965549412644,0.9605983770461317,2021-12-11 09:28:46.667674,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-207_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,207,0.10161153302679951,0.9578980441623266,2021-12-11 09:28:46.667704,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-208_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,208,0.09392164001818899,0.9636329055059526,2021-12-11 09:47:28.124893,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-208_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,208,0.08346534894291027,0.9680458441840277,2021-12-11 09:47:28.124945,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,209,0.0989204858742986,0.9617032354445686,2021-12-11 10:06:08.236968,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,209,0.18211085796655324,0.9359499376085073,2021-12-11 10:06:08.237023,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,210,0.10359728882604465,0.9597857840401788,2021-12-11 10:24:49.306194,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,210,0.12740111906395113,0.9541601155598959,2021-12-11 10:24:49.306266,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,211,0.09950478909326886,0.9619923938569563,2021-12-11 10:43:29.779444,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,211,0.10007395946271977,0.9615345187717015,2021-12-11 10:43:29.779496,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,212,0.0976378723371627,0.9631801525297626,2021-12-11 11:02:11.294481,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,212,0.15002732954081793,0.9450517035590278,2021-12-11 11:02:11.294526,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,213,0.0941800414682456,0.9639845842633926,2021-12-11 11:20:50.446845,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,213,0.0878823728905344,0.9652059597439239,2021-12-11 11:20:50.446904,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,214,0.10341120206992076,0.9607242053803959,2021-12-11 11:39:29.643113,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,214,0.10920673993306183,0.9567331814236111,2021-12-11 11:39:29.643157,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,215,0.09772389300917331,0.9623445928664438,2021-12-11 11:58:10.765958,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,215,0.10138111903183421,0.9593781195746526,2021-12-11 11:58:10.766009,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,216,0.10333495981493408,0.9609623616536467,2021-12-11 12:16:53.033048,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,216,0.12191627828223217,0.9609697672526039,2021-12-11 12:16:53.033107,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,217,0.099235257914725,0.9626841575985872,2021-12-11 12:35:25.284048,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,217,0.08167188263355961,0.9674457600911454,2021-12-11 12:35:25.284104,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,218,0.08626703847573178,0.9671950422014516,2021-12-11 12:53:55.764836,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,218,0.10561902550511554,0.9615629340277776,2021-12-11 12:53:55.764865,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,219,0.0894044661762434,0.9647257603236619,2021-12-11 13:12:30.969460,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,219,0.09039780411144925,0.9676606852213542,2021-12-11 13:12:30.969518,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,220,0.09058834760005646,0.9652159743536087,2021-12-11 13:31:09.440959,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,220,0.106180017598591,0.960121595594618,2021-12-11 13:31:09.441003,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,221,0.08633416375582567,0.9665295497349335,2021-12-11 13:49:47.950586,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,221,0.09511869826779326,0.962552001953125,2021-12-11 13:49:47.950616,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,train,222,0.09004907743714977,0.9655058680943087,2021-12-11 14:08:26.985396,[None 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__random_2_operations_distortion.pth,random_2_operations,test,222,0.1076668364600563,0.9587532687717011,2021-12-11 14:08:26.985469,[None 'grid_distortion' 'optical_distortion']
