model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-94_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,94,0.2681967464198048,0.8696317138671874,2021-12-20 21:47:52.446190,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-95_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,95,0.2468662186797398,0.8938712536039809,2021-12-20 22:11:03.381138,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-95_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,95,0.1965287591278967,0.9105183783637151,2021-12-20 22:11:03.381202,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-96_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,96,0.2221611900066602,0.9111126360212048,2021-12-20 22:34:21.289761,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-96_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,96,0.25644539788158405,0.8700419921875001,2021-12-20 22:34:21.289835,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-97_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,97,0.21462657116464384,0.9153910319010421,2021-12-20 22:57:33.952222,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-97_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,97,0.29979628458256935,0.860660861545139,2021-12-20 22:57:33.952270,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-98_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,98,0.21863974525726268,0.9141556832449765,2021-12-20 23:20:52.137541,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-98_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,98,0.24606222016736864,0.8884473470052084,2021-12-20 23:20:52.137584,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-99_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,99,0.21384130115620792,0.9151587088448663,2021-12-20 23:44:01.659098,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-99_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,99,0.25494318877398553,0.8786309271918404,2021-12-20 23:44:01.659174,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-100_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,100,0.20754090976857004,0.9169570254371278,2021-12-21 00:07:18.124277,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-100_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,100,0.2287714189513483,0.8848569878472222,2021-12-21 00:07:18.124335,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-101_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,101,0.21136196175634506,0.9157506074451264,2021-12-21 00:30:36.235497,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-101_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,101,0.2544146237325751,0.8737140977647571,2021-12-21 00:30:36.235540,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-102_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,102,0.2156651492917999,0.9127803664434522,2021-12-21 00:53:48.763814,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-102_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,102,0.23811059939778514,0.8851382107204862,2021-12-21 00:53:48.763876,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-103_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,103,0.224126212377589,0.9124969569614961,2021-12-21 01:17:01.718805,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-103_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,103,0.2595116745913401,0.8754834120008682,2021-12-21 01:17:01.718881,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-104_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,104,0.20906730566473145,0.9166689278738853,2021-12-21 01:40:23.672973,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-104_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,104,0.23773359901840901,0.8815789523654513,2021-12-21 01:40:23.673022,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-105_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,105,0.20284635173960677,0.9180475086030506,2021-12-21 02:03:45.944652,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-105_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,105,0.24530485828614068,0.8775807834201388,2021-12-21 02:03:45.944714,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-106_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,106,0.208155636547599,0.918024001348586,2021-12-21 02:26:59.665820,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-106_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,106,0.22740380781599218,0.8893781195746531,2021-12-21 02:26:59.665854,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-107_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,107,0.19990771373157346,0.9220279105050224,2021-12-21 02:50:18.827332,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-107_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,107,0.23849645772845382,0.8823992919921874,2021-12-21 02:50:18.827394,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-108_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,108,0.2036951753155639,0.9198495425269719,2021-12-21 03:13:36.664735,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-108_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,108,0.257555881768672,0.8721955295138888,2021-12-21 03:13:36.664814,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-109_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,109,0.19874898417509115,0.9212854875837053,2021-12-21 03:36:59.879515,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-109_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,109,0.26183910539839417,0.878343804253472,2021-12-21 03:36:59.879591,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-110_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,110,0.1997075292420396,0.9215302995954244,2021-12-21 04:00:17.305054,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-110_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,110,0.24251111631488634,0.8869217258029516,2021-12-21 04:00:17.305105,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-111_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,111,0.20627426195645793,0.918110028948102,2021-12-21 04:23:31.937930,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-111_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,111,0.2509139524332972,0.8789461127387151,2021-12-21 04:23:31.937992,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-112_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,112,0.19798596694572118,0.924722891671317,2021-12-21 04:46:52.955832,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-112_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,112,0.25407009014031956,0.8761523573133677,2021-12-21 04:46:52.955887,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-113_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,113,0.20653734008970093,0.9196370704287583,2021-12-21 05:10:05.071087,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-113_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,113,0.2205736278064756,0.8918280571831598,2021-12-21 05:10:05.071122,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-114_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,114,0.1992927789372126,0.9203090791248141,2021-12-21 05:33:28.703585,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-114_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,114,0.24154941645813072,0.8869005533854167,2021-12-21 05:33:28.703646,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-115_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,115,0.2191274259012148,0.9139683198474705,2021-12-21 05:56:51.506594,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-115_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,115,0.25178585963375455,0.877296006944444,2021-12-21 05:56:51.506664,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-116_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,116,0.20263215895642395,0.9190448724655871,2021-12-21 06:20:07.979833,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-116_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,116,0.19817764344625174,0.9067346055772573,2021-12-21 06:20:07.979883,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-117_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,117,0.2094272271716147,0.9175900006975442,2021-12-21 06:43:28.421905,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-117_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,117,0.24415159981646056,0.8854989827473958,2021-12-21 06:43:28.421956,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-118_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,118,0.20292324955419946,0.9187508777436748,2021-12-21 07:06:42.056688,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-118_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,118,0.2452322866146763,0.8841879069010421,2021-12-21 07:06:42.056763,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-119_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,119,0.21008522118042622,0.9155318051292791,2021-12-21 07:29:55.512073,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-119_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,119,0.24262440523080941,0.8854443088107639,2021-12-21 07:29:55.512107,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-120_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,120,0.1943249248206571,0.9235780319940472,2021-12-21 07:53:16.851616,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-120_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,120,0.30808566307597274,0.8679486490885419,2021-12-21 07:53:16.851654,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-121_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,121,0.21159779257806285,0.9199763125465036,2021-12-21 08:16:40.624119,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-121_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,121,0.23841985821879158,0.9095088568793405,2021-12-21 08:16:40.624169,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-122_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,122,0.20862038555288953,0.9186705903552836,2021-12-21 08:39:56.730607,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-122_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,122,0.23487004993172983,0.8809224175347222,2021-12-21 08:39:56.730663,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-123_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,123,0.18584052100639037,0.9239862758091518,2021-12-21 09:03:18.406760,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-123_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,123,0.21229027359125516,0.9037376980251738,2021-12-21 09:03:18.406820,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-124_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,124,0.191838860997398,0.9256073899042034,2021-12-21 09:26:34.175974,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-124_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,124,0.24097222929251277,0.8927306722005209,2021-12-21 09:26:34.176024,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-125_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,125,0.19759982354866917,0.9221809808640261,2021-12-21 09:49:52.744541,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-125_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,125,0.27300624306210214,0.8791208360460069,2021-12-21 09:49:52.744575,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-126_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,126,0.18692332811853182,0.9264439145042774,2021-12-21 10:13:08.544004,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-126_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,126,0.20364903445717775,0.9006172146267362,2021-12-21 10:13:08.544042,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-127_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,127,0.19698587438712517,0.9214451264880956,2021-12-21 10:36:33.938151,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-127_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,127,0.22719183262153012,0.8865281982421876,2021-12-21 10:36:33.938198,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-128_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,128,0.1986377418903257,0.9198840041387655,2021-12-21 10:59:55.337970,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-128_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,128,0.21519252010621132,0.8917867702907988,2021-12-21 10:59:55.338040,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-129_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,129,0.21174164128772516,0.9200736984979544,2021-12-21 11:23:21.187957,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-129_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,129,0.2636982635439684,0.8976001790364582,2021-12-21 11:23:21.188007,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-130_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,130,0.20818860415158616,0.9178029843284968,2021-12-21 11:46:36.100462,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-130_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,130,0.20299338918541454,0.9018045111762151,2021-12-21 11:46:36.100497,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-131_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,131,0.18618391332815268,0.9273526349748886,2021-12-21 12:09:43.245930,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-131_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,131,0.17640863038702972,0.9216938205295141,2021-12-21 12:09:43.245994,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-132_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,132,0.1943235832959458,0.9227190028599329,2021-12-21 12:32:56.664192,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-132_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,132,0.2116297849945517,0.8970326063368057,2021-12-21 12:32:56.664249,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-133_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,133,0.1813732213052433,0.9298741861979171,2021-12-21 12:56:19.065538,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-133_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,133,0.1903283726527459,0.9251406385633683,2021-12-21 12:56:19.065572,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-134_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,134,0.18844278779302148,0.9286744471958712,2021-12-21 13:19:33.073936,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-134_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,134,0.1933021928727006,0.9149539523654515,2021-12-21 13:19:33.073984,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-135_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,135,0.19117975265530515,0.9247537928989958,2021-12-21 13:42:55.130550,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-135_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,135,0.17125420760518562,0.9261819797092014,2021-12-21 13:42:55.130610,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-136_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,136,0.18143527944505747,0.9282845749627979,2021-12-21 14:06:09.562384,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-136_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,136,0.1817052319801102,0.9137045084635418,2021-12-21 14:06:09.562445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
