model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-335_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,335,0.13404732000051606,0.9543863796657986,2021-11-03 12:42:05.923684,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-336_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,336,0.06454627732762977,0.9742959391276045,2021-11-03 13:00:29.042641,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-336_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,336,0.15948742339368335,0.9515547960069445,2021-11-03 13:00:29.042667,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-337_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,337,0.09570181195550027,0.961845726376488,2021-11-03 13:18:51.754893,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-337_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,337,0.09328854088465353,0.9637081434461808,2021-11-03 13:18:51.754948,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-338_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,338,0.07737893295239008,0.9693390764508929,2021-11-03 13:37:15.596363,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-338_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,338,0.08996527506707126,0.9615424940321178,2021-11-03 13:37:15.596419,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-339_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,339,0.06230381620142084,0.9753974870954238,2021-11-03 13:55:39.128895,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-339_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,339,0.0955798196137342,0.9594541422526038,2021-11-03 13:55:39.128920,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-340_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,340,0.06111066772982451,0.9757197963169643,2021-11-03 14:14:01.203362,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-340_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,340,0.09173074334983337,0.9621581895616321,2021-11-03 14:14:01.203387,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-341_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,341,0.06263910115996103,0.9754188842773436,2021-11-03 14:32:22.462493,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-341_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,341,0.09054839459212316,0.9639619276258681,2021-11-03 14:32:22.462521,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-342_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,342,0.060456815902021586,0.976028000604539,2021-11-03 14:50:45.911607,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-342_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,342,0.09250578018074723,0.9625804985894096,2021-11-03 14:50:45.911647,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-343_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,343,0.058301073139186664,0.9767487734840027,2021-11-03 15:09:07.039625,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-343_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,343,0.09468008010349473,0.9624337972005208,2021-11-03 15:09:07.039650,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-344_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,344,0.05841100763062145,0.9766716076078867,2021-11-03 15:27:28.300479,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-344_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,344,0.09600341212221288,0.9622074517144099,2021-11-03 15:27:28.300503,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-345_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,345,0.08374974309664096,0.9666404070173,2021-11-03 15:45:52.448045,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-345_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,345,0.0831205163379612,0.9662982991536457,2021-11-03 15:45:52.448069,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-346_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,346,0.13567096769136458,0.9502703683035707,2021-11-03 16:04:14.371707,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-346_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,346,0.2910234218841146,0.8803114420572914,2021-11-03 16:04:14.371732,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-347_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,347,0.15212868852287925,0.9354869006928936,2021-11-03 16:22:36.077933,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-347_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,347,0.10054494774865613,0.9593208821614585,2021-11-03 16:22:36.077974,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-348_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,348,0.08469145160791283,0.9664157511393225,2021-11-03 16:40:58.768896,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-348_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,348,0.09337692474829155,0.9600539008246527,2021-11-03 16:40:58.768937,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-349_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,349,0.06845623679424707,0.973218784877232,2021-11-03 16:59:20.874979,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-349_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,349,0.0818616204012465,0.9656296386718748,2021-11-03 16:59:20.875004,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-350_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,350,0.06558434844066921,0.974699994768415,2021-11-03 17:17:43.043608,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-350_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,350,0.08028844421367265,0.9661266547309023,2021-11-03 17:17:43.043632,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-351_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,351,0.06673112159818673,0.9732792242140997,2021-11-03 17:36:06.453191,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-351_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,351,0.09448889262969007,0.9652002224392361,2021-11-03 17:36:06.453244,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-352_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,352,0.061518787869339404,0.9755571579706097,2021-11-03 17:54:29.457481,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-352_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,352,0.1040637541737245,0.9595786132812503,2021-11-03 17:54:29.457510,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-353_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,353,0.059296744102470086,0.9764737403506328,2021-11-03 18:12:52.720754,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-353_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,353,0.09356318438802999,0.9630106743706597,2021-11-03 18:12:52.720802,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-354_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,354,0.06439383103803006,0.9742184506370907,2021-11-03 18:31:15.096328,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-354_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,354,0.8010753696347416,0.8621503499348958,2021-11-03 18:31:15.096368,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-355_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,355,0.10459492191699783,0.9610193190801706,2021-11-03 18:49:39.029573,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-355_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,355,0.08290687821898043,0.9654229600694448,2021-11-03 18:49:39.029599,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-356_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,356,0.07882797859111806,0.968496404738653,2021-11-03 19:08:03.112153,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-356_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,356,0.08955820630024189,0.9664271647135417,2021-11-03 19:08:03.112206,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-357_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,357,0.06279388985402702,0.9753012927827384,2021-11-03 19:26:25.682784,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-357_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,357,0.08118213815476136,0.968066040039062,2021-11-03 19:26:25.682824,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-358_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,358,0.05938842159467814,0.9763723783947172,2021-11-03 19:44:49.892663,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-358_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,358,0.08460058592248364,0.9662346869574653,2021-11-03 19:44:49.892689,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-359_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,359,0.05789030063477163,0.976952203659784,2021-11-03 20:03:13.740568,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-359_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,359,0.09542784939832119,0.964752753363715,2021-11-03 20:03:13.740593,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-360_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,360,0.056782111062973074,0.9773904535202746,2021-11-03 20:21:37.396332,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-360_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,360,0.08357323693899162,0.9672655300564234,2021-11-03 20:21:37.396367,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-361_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,361,0.08129972363194557,0.9695562802269347,2021-11-03 20:40:01.301905,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-361_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,361,0.11432397834192266,0.9545409071180552,2021-11-03 20:40:01.301933,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-362_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,362,0.07134086514375841,0.9717210867745544,2021-11-03 20:58:24.617760,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-362_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,362,0.15127823873405458,0.9576096598307291,2021-11-03 20:58:24.617815,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-363_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,363,0.059647552979409046,0.9764318208240321,2021-11-03 21:16:47.711126,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-363_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,363,0.14585855549661977,0.957489447699653,2021-11-03 21:16:47.711169,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-364_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,364,0.058641372398952146,0.9767395571754098,2021-11-03 21:35:10.347714,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-364_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,364,0.09319895829073882,0.9648748372395833,2021-11-03 21:35:10.347769,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-365_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,365,0.05602795844020074,0.9777112949916301,2021-11-03 21:53:33.239313,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-365_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,365,0.095445313902898,0.9636712782118054,2021-11-03 21:53:33.239355,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-366_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,366,0.05633025069427861,0.9775325201125377,2021-11-03 22:11:56.020945,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-366_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,366,0.10315111484229014,0.9597786593967013,2021-11-03 22:11:56.020969,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-367_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,367,0.08128419114977825,0.9687903297061009,2021-11-03 22:30:18.616930,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-367_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,367,0.14671635998779997,0.9450118543836805,2021-11-03 22:30:18.616956,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-368_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,368,0.08721242464508534,0.9653239600771955,2021-11-03 22:48:41.748573,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-368_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,368,0.09779733142895566,0.9625681016710067,2021-11-03 22:48:41.748599,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-369_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,369,0.06148150029194724,0.9757061360677076,2021-11-03 23:07:05.427140,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-369_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,369,0.08947476238914129,0.964057345920139,2021-11-03 23:07:05.427166,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-370_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,370,0.05658260677210776,0.9774569208054318,2021-11-03 23:25:29.003626,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-370_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,370,0.08745697808663964,0.9644503716362851,2021-11-03 23:25:29.003652,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-371_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,371,0.06828558121866796,0.9749411853608626,2021-11-03 23:43:53.219547,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-371_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,371,0.4853874751641342,0.8896731363932293,2021-11-03 23:43:53.219572,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-372_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,372,0.0918889008512408,0.963457231794085,2021-11-04 00:02:17.080624,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-372_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,372,0.07820888300431963,0.9679989149305553,2021-11-04 00:02:17.080648,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-373_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,373,0.05951293707100073,0.976519066220238,2021-11-04 00:20:39.847586,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-373_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,373,0.07983071918414579,0.9679071723090278,2021-11-04 00:20:39.847644,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-374_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,374,0.056559503463657686,0.9776424240838918,2021-11-04 00:39:03.733410,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-374_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,374,0.08949308006928429,0.9643379313151039,2021-11-04 00:39:03.733455,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-375_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,375,0.05544866158402004,0.9779052850632435,2021-11-04 00:57:27.214623,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-375_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,375,0.08652990211491367,0.966668212890625,2021-11-04 00:57:27.214678,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-376_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,376,0.056428425724900644,0.97743978155227,2021-11-04 01:15:51.289968,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-376_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,376,0.08088969918710265,0.9671653781467011,2021-11-04 01:15:51.290022,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-377_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,377,0.06837962780353316,0.9735614653087797,2021-11-04 01:34:14.897176,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-377_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,377,0.19398150833660313,0.9347908799913195,2021-11-04 01:34:14.897201,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-378_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,378,0.07082863782600163,0.97280362374442,2021-11-04 01:52:37.646257,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-378_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,378,0.10784866120613718,0.9612941623263886,2021-11-04 01:52:37.646281,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-379_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,379,0.06439878938398405,0.9744255981445307,2021-11-04 02:11:01.913580,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-379_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,379,0.07191113148957003,0.9705203586154515,2021-11-04 02:11:01.913621,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-380_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,380,0.05606114628644935,0.977757707868304,2021-11-04 02:29:25.149548,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-380_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,380,0.07574106133156924,0.9697080078124998,2021-11-04 02:29:25.149592,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-381_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,381,0.05454142531861873,0.9784462541852669,2021-11-04 02:47:48.364252,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-381_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,381,0.08667001593738759,0.9671480034722225,2021-11-04 02:47:48.364318,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-382_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,382,0.05473188784343555,0.9781966959635414,2021-11-04 03:06:11.314074,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-382_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,382,0.08759640910408659,0.9659974500868054,2021-11-04 03:06:11.314115,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-383_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,383,0.055379443552722236,0.9780167992001494,2021-11-04 03:24:34.676540,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-383_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,383,0.0958773833095923,0.9638600531684024,2021-11-04 03:24:34.676606,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-384_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,384,0.05459219856959624,0.9780885881696433,2021-11-04 03:42:57.647022,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-384_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,384,0.09442457171266547,0.9642057427300349,2021-11-04 03:42:57.647064,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-385_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,385,0.05508032382142465,0.978008053734189,2021-11-04 04:01:22.410131,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-385_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,385,0.2167565768575413,0.9582673882378472,2021-11-04 04:01:22.410171,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-386_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,386,0.11755133003012556,0.9585295032319567,2021-11-04 04:19:46.136512,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-386_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,386,0.08839148265546505,0.9646204698350691,2021-11-04 04:19:46.136564,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-387_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,387,0.06031919408752358,0.9763815801711315,2021-11-04 04:38:09.526945,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-387_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,387,0.0817715234549016,0.9677260470920134,2021-11-04 04:38:09.526968,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-388_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,388,0.05543034436381753,0.9780105329241072,2021-11-04 04:56:32.550701,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-388_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,388,0.08030242228311787,0.9684750027126735,2021-11-04 04:56:32.550742,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-389_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,389,0.05327977491767039,0.9788608921595982,2021-11-04 05:14:56.114323,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-389_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,389,0.0790079427127542,0.9697774929470486,2021-11-04 05:14:56.114375,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-390_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,390,0.06788776918808599,0.975582066127232,2021-11-04 05:33:18.329095,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-390_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,390,0.24594135805657263,0.9185562201605902,2021-11-04 05:33:18.329119,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-391_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,391,0.08242577549524088,0.9677146025158112,2021-11-04 05:51:42.450863,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-391_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,391,0.0819816921516071,0.9658278944227435,2021-11-04 05:51:42.450887,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-392_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,392,0.05887665901995249,0.9768912266322536,2021-11-04 06:10:05.387116,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-392_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,392,0.09345494102804473,0.9679053548177083,2021-11-04 06:10:05.387182,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-393_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,393,0.05452866623320136,0.9783653361002609,2021-11-04 06:28:29.438141,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
