model,augmentation,phase,epoch,loss,accuracy,date
OCDC__Size-640x640_Epoch-164_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,164,0.20496251429165618,0.9342824028862852,2021-08-03 10:12:37.836700
OCDC__Size-640x640_Epoch-165_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,165,0.045759969053685366,0.9822434837704611,2021-08-03 10:29:34.948618
OCDC__Size-640x640_Epoch-165_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,165,0.3806507104597988,0.9107451036241321,2021-08-03 10:29:34.948663
OCDC__Size-640x640_Epoch-166_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,166,0.04938590880594139,0.9811710902622769,2021-08-03 10:46:32.179686
OCDC__Size-640x640_Epoch-166_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,166,0.21827253823899154,0.9328749050564238,2021-08-03 10:46:32.179731
OCDC__Size-640x640_Epoch-167_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,167,0.04512184656667219,0.982701764787945,2021-08-03 11:03:28.968785
OCDC__Size-640x640_Epoch-167_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,167,0.21506010144438947,0.9294081217447913,2021-08-03 11:03:28.968825
OCDC__Size-640x640_Epoch-168_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,168,0.05082723717027144,0.9805113380068832,2021-08-03 11:20:26.090441
OCDC__Size-640x640_Epoch-168_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,168,0.2589905749732648,0.9279675971137153,2021-08-03 11:20:26.090500
OCDC__Size-640x640_Epoch-169_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,169,0.0535690338916484,0.979843956356957,2021-08-03 11:37:24.630109
OCDC__Size-640x640_Epoch-169_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,169,0.306899245861317,0.9156437445746529,2021-08-03 11:37:24.630160
OCDC__Size-640x640_Epoch-170_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,170,0.04973105545960347,0.9809516194661466,2021-08-03 11:54:21.813443
OCDC__Size-640x640_Epoch-170_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,170,0.30101309860722963,0.9222682427300346,2021-08-03 11:54:21.813497
OCDC__Size-640x640_Epoch-171_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,171,0.041944383679364705,0.9839945010230653,2021-08-03 12:11:18.855262
OCDC__Size-640x640_Epoch-171_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,171,0.2363017633550972,0.9335153130425348,2021-08-03 12:11:18.855304
OCDC__Size-640x640_Epoch-172_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,172,0.03797932336437898,0.9854969337100076,2021-08-03 12:28:15.738480
OCDC__Size-640x640_Epoch-172_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,172,0.22126529784856516,0.9361089816623265,2021-08-03 12:28:15.738533
OCDC__Size-640x640_Epoch-173_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,173,0.04050218616875914,0.9843601248604913,2021-08-03 12:45:13.195568
OCDC__Size-640x640_Epoch-173_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,173,0.42979806850880775,0.9147794867621529,2021-08-03 12:45:13.195610
OCDC__Size-640x640_Epoch-174_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,174,0.05111980377557317,0.9801645304361976,2021-08-03 13:02:10.286388
OCDC__Size-640x640_Epoch-174_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,174,0.2296001119064676,0.9277553982204862,2021-08-03 13:02:10.286437
OCDC__Size-640x640_Epoch-175_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,175,0.04109751334888147,0.984093241373698,2021-08-03 13:19:07.562380
OCDC__Size-640x640_Epoch-175_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,175,0.2622607471600863,0.9302289496527774,2021-08-03 13:19:07.562411
OCDC__Size-640x640_Epoch-176_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,176,0.03908422639431394,0.9849636375790548,2021-08-03 13:36:05.102814
OCDC__Size-640x640_Epoch-176_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,176,0.24752716807437278,0.9296541341145834,2021-08-03 13:36:05.102844
OCDC__Size-640x640_Epoch-177_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,177,0.03797281314717184,0.9853512427920387,2021-08-03 13:53:02.270918
OCDC__Size-640x640_Epoch-177_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,177,0.24479214126030166,0.9292840033637151,2021-08-03 13:53:02.270959
OCDC__Size-640x640_Epoch-178_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,178,0.03877356705487832,0.9849816255115323,2021-08-03 14:09:59.482068
OCDC__Size-640x640_Epoch-178_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,178,0.2293036440333411,0.9340913357204863,2021-08-03 14:09:59.482123
OCDC__Size-640x640_Epoch-179_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,179,0.048327254527715774,0.9821790945870543,2021-08-03 14:26:56.579885
OCDC__Size-640x640_Epoch-179_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,179,0.530889625174277,0.8898119710286457,2021-08-03 14:26:56.579942
OCDC__Size-640x640_Epoch-180_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,180,0.08093971730911183,0.969721208844865,2021-08-03 14:43:53.727409
OCDC__Size-640x640_Epoch-180_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,180,0.2170227207558633,0.9333830159505209,2021-08-03 14:43:53.727452
OCDC__Size-640x640_Epoch-181_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,181,0.04223331152352763,0.983976789202009,2021-08-03 15:00:51.195655
OCDC__Size-640x640_Epoch-181_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,181,0.22447584232365078,0.9340502658420141,2021-08-03 15:00:51.195690
OCDC__Size-640x640_Epoch-182_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,182,0.03588556296054171,0.9862516421363465,2021-08-03 15:17:49.292203
OCDC__Size-640x640_Epoch-182_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,182,0.2284523153611341,0.9355307210286457,2021-08-03 15:17:49.292234
OCDC__Size-640x640_Epoch-183_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,183,0.03450495709239462,0.9867036568777904,2021-08-03 15:34:46.426912
OCDC__Size-640x640_Epoch-183_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,183,0.23467060916199248,0.9356048719618055,2021-08-03 15:34:46.426955
OCDC__Size-640x640_Epoch-184_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,184,0.03440267497217403,0.986640189034598,2021-08-03 15:51:43.571364
OCDC__Size-640x640_Epoch-184_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,184,0.24882683443906203,0.9373166368272573,2021-08-03 15:51:43.571392
OCDC__Size-640x640_Epoch-185_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,185,0.04375925517804489,0.984299066452753,2021-08-03 16:08:45.239010
OCDC__Size-640x640_Epoch-185_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,185,0.3700273484096821,0.902275499131944,2021-08-03 16:08:45.239052
OCDC__Size-640x640_Epoch-186_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,186,0.0431477385380595,0.9834188406808039,2021-08-03 16:25:44.667473
OCDC__Size-640x640_Epoch-186_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,186,0.3011947942765599,0.9248321126302081,2021-08-03 16:25:44.667515
OCDC__Size-640x640_Epoch-187_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,187,0.03597255080983968,0.9861021496000744,2021-08-03 16:42:42.783523
OCDC__Size-640x640_Epoch-187_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,187,0.26362198699138983,0.930263224283854,2021-08-03 16:42:42.783564
OCDC__Size-640x640_Epoch-188_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,188,0.03575653516527327,0.986224353608631,2021-08-03 16:59:40.163041
OCDC__Size-640x640_Epoch-188_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,188,0.2783856144841107,0.9300246310763893,2021-08-03 16:59:40.163069
OCDC__Size-640x640_Epoch-189_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,189,0.03318559983270074,0.9871667451404393,2021-08-03 17:16:37.291707
OCDC__Size-640x640_Epoch-189_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,189,0.24001956525138377,0.9314569498697921,2021-08-03 17:16:37.291734
OCDC__Size-640x640_Epoch-190_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,190,0.04129737986836605,0.9842752453031999,2021-08-03 17:33:35.245659
OCDC__Size-640x640_Epoch-190_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,190,0.596231482135387,0.872619344075521,2021-08-03 17:33:35.245687
OCDC__Size-640x640_Epoch-191_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,191,0.05978642854565427,0.9771978149414063,2021-08-03 17:50:32.971909
OCDC__Size-640x640_Epoch-191_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,191,0.23935555434106986,0.9337186686197916,2021-08-03 17:50:32.971958
OCDC__Size-640x640_Epoch-192_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,192,0.036642417049012346,0.9859022449311748,2021-08-03 18:07:30.437255
OCDC__Size-640x640_Epoch-192_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,192,0.20502531220265893,0.9394672173394096,2021-08-03 18:07:30.437280
OCDC__Size-640x640_Epoch-193_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,193,0.030997812274080567,0.9880290498279387,2021-08-03 18:24:28.875015
OCDC__Size-640x640_Epoch-193_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,193,0.2283527925901096,0.9368756103515629,2021-08-03 18:24:28.875056
OCDC__Size-640x640_Epoch-194_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,194,0.03006835160084777,0.9883629237583704,2021-08-03 18:41:25.675653
OCDC__Size-640x640_Epoch-194_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,194,0.3293468235066098,0.9248886447482635,2021-08-03 18:41:25.675706
OCDC__Size-640x640_Epoch-195_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,195,0.03300136248556669,0.9871305193219863,2021-08-03 18:58:22.967239
OCDC__Size-640x640_Epoch-195_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,195,0.6259477868156592,0.8993165825737848,2021-08-03 18:58:22.967282
OCDC__Size-640x640_Epoch-196_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,196,0.0405602631153193,0.9843276425316223,2021-08-03 19:15:20.472652
OCDC__Size-640x640_Epoch-196_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,196,0.26976373025941,0.9249520263671877,2021-08-03 19:15:20.472737
OCDC__Size-640x640_Epoch-197_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,197,0.03308903898290327,0.9872566353934141,2021-08-03 19:32:20.313632
OCDC__Size-640x640_Epoch-197_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,197,0.24745608461462767,0.9417229546440973,2021-08-03 19:32:20.313715
OCDC__Size-640x640_Epoch-198_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,198,0.03080446295103099,0.9879867989676338,2021-08-03 19:49:19.215090
OCDC__Size-640x640_Epoch-198_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,198,0.26861272856693447,0.931846110026042,2021-08-03 19:49:19.215145
OCDC__Size-640x640_Epoch-199_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,199,0.031230356016716462,0.9878626999627974,2021-08-03 20:06:17.630308
OCDC__Size-640x640_Epoch-199_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,199,0.2418836380141796,0.9295154622395833,2021-08-03 20:06:17.630363
OCDC__Size-640x640_Epoch-200_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,200,0.03333627496021135,0.9869744669596358,2021-08-03 20:23:16.465210
OCDC__Size-640x640_Epoch-200_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,200,0.3905635214991697,0.9171619873046875,2021-08-03 20:23:16.465237
OCDC__Size-640x640_Epoch-201_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,201,0.034465055382925686,0.9865156337193078,2021-08-03 20:40:15.406980
OCDC__Size-640x640_Epoch-201_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,201,0.36551361196963356,0.9253195936414931,2021-08-03 20:40:15.407009
OCDC__Size-640x640_Epoch-202_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,202,0.03108202156785663,0.9878159819103425,2021-08-03 20:57:19.332405
OCDC__Size-640x640_Epoch-202_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,202,0.2601316752267546,0.9292456732855899,2021-08-03 20:57:19.332462
OCDC__Size-640x640_Epoch-203_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,203,0.030963878016792668,0.9879438505626859,2021-08-03 21:14:16.578532
OCDC__Size-640x640_Epoch-203_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,203,0.45136035679621234,0.9057800564236111,2021-08-03 21:14:16.578591
OCDC__Size-640x640_Epoch-204_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,204,0.034211851970806895,0.9865979817708329,2021-08-03 21:31:13.469640
OCDC__Size-640x640_Epoch-204_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,204,0.23929332290947689,0.9334681532118053,2021-08-03 21:31:13.469696
OCDC__Size-640x640_Epoch-205_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,205,0.03156889179933456,0.9877006254650297,2021-08-03 21:48:10.818523
OCDC__Size-640x640_Epoch-205_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,205,0.2571711739446057,0.9363578152126735,2021-08-03 21:48:10.818567
OCDC__Size-640x640_Epoch-206_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,206,0.029401888347716735,0.9885287969680061,2021-08-03 22:05:07.883000
OCDC__Size-640x640_Epoch-206_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,206,0.5055512969716505,0.9261394721137151,2021-08-03 22:05:07.883044
OCDC__Size-640x640_Epoch-207_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,207,0.029423013392200863,0.9885534667968746,2021-08-03 22:22:04.843134
OCDC__Size-640x640_Epoch-207_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,207,0.23794099187462273,0.9340015869140628,2021-08-03 22:22:04.843176
OCDC__Size-640x640_Epoch-208_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,208,0.030069984973520564,0.9882161690848211,2021-08-03 22:39:01.949851
OCDC__Size-640x640_Epoch-208_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,208,0.34082217135525794,0.9296365695529514,2021-08-03 22:39:01.949879
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,209,0.045199500426993014,0.9848214779808405,2021-08-03 22:55:59.203503
OCDC__Size-640x640_Epoch-209_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,209,0.5585426016594962,0.8727665473090276,2021-08-03 22:55:59.203558
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,210,0.03739571866467479,0.9856984601702012,2021-08-03 23:12:56.265200
OCDC__Size-640x640_Epoch-210_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,210,0.24484536256277106,0.9316411404079856,2021-08-03 23:12:56.265255
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,211,0.028131453278352717,0.989061476934524,2021-08-03 23:29:53.340205
OCDC__Size-640x640_Epoch-211_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,211,0.2956619812857906,0.928719346788194,2021-08-03 23:29:53.340261
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,212,0.025824595483301325,0.9898889189220607,2021-08-03 23:46:50.135347
OCDC__Size-640x640_Epoch-212_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,212,0.23999204699844898,0.9350457221137153,2021-08-03 23:46:50.135403
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,213,0.025825076863871067,0.9898622639973961,2021-08-04 00:03:47.196363
OCDC__Size-640x640_Epoch-213_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,213,0.30423921536872395,0.9285514594184028,2021-08-04 00:03:47.196390
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,214,0.030168221239170734,0.9882098156156991,2021-08-04 00:20:44.275751
OCDC__Size-640x640_Epoch-214_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,214,0.40688704579923446,0.9071232503255207,2021-08-04 00:20:44.275814
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,215,0.03698558850823331,0.985736656552269,2021-08-04 00:37:41.420404
OCDC__Size-640x640_Epoch-215_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,215,0.7406097410788599,0.8665054931640626,2021-08-04 00:37:41.420457
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,216,0.10466851892540105,0.9599154314313614,2021-08-04 00:54:38.449671
OCDC__Size-640x640_Epoch-216_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,216,0.16463462502976572,0.9356368272569444,2021-08-04 00:54:38.449729
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,217,0.04069763497075065,0.984668765113468,2021-08-04 01:11:35.778412
OCDC__Size-640x640_Epoch-217_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,217,0.1833494067173253,0.9392774793836806,2021-08-04 01:11:35.778442
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,218,0.03046601277050268,0.9881834397088917,2021-08-04 01:28:32.864739
OCDC__Size-640x640_Epoch-218_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,218,0.2038999433777936,0.9390096028645835,2021-08-04 01:28:32.864796
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,219,0.025769210341036138,0.9899396507626481,2021-08-04 01:45:30.050152
OCDC__Size-640x640_Epoch-219_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,219,0.2570755018272317,0.9340767008463543,2021-08-04 01:45:30.050196
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,220,0.02436909463954527,0.9903966587611605,2021-08-04 02:02:27.036685
OCDC__Size-640x640_Epoch-220_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,220,0.23334330550292534,0.9389128824869789,2021-08-04 02:02:27.036733
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,221,0.024214479682134284,0.9904172857375375,2021-08-04 02:19:23.887367
OCDC__Size-640x640_Epoch-221_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,221,0.36360003743034575,0.9263036973741322,2021-08-04 02:19:23.887421
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,222,0.028536031918057772,0.9887903645833331,2021-08-04 02:36:21.793751
OCDC__Size-640x640_Epoch-222_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,222,0.2240455155549676,0.9340110134548615,2021-08-04 02:36:21.793806
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,223,0.033198756203829775,0.9872474452427454,2021-08-04 02:53:19.482735
OCDC__Size-640x640_Epoch-223_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,223,0.27294678997186583,0.9317214084201388,2021-08-04 02:53:19.482771
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,224,0.02655075803841848,0.9895506562732519,2021-08-04 03:10:16.678966
OCDC__Size-640x640_Epoch-224_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,224,0.2700018130944363,0.9341307779947916,2021-08-04 03:10:16.678991
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,225,0.024386329386887652,0.9903864281063991,2021-08-04 03:27:14.046666
OCDC__Size-640x640_Epoch-225_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,225,0.3419224141104847,0.9254948323567711,2021-08-04 03:27:14.046707
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,226,0.024860530258595116,0.9901419067382807,2021-08-04 03:44:11.833140
OCDC__Size-640x640_Epoch-226_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,226,0.2750669200195639,0.9342109646267359,2021-08-04 03:44:11.833166
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,227,0.02530320942923457,0.9899848167782742,2021-08-04 04:01:09.192220
OCDC__Size-640x640_Epoch-227_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,227,0.3162191510877651,0.9326610107421878,2021-08-04 04:01:09.192276
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,228,0.03793659707544909,0.9853400733584449,2021-08-04 04:18:06.434730
OCDC__Size-640x640_Epoch-228_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,228,0.2306605312846639,0.9355733778211803,2021-08-04 04:18:06.434789
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,229,0.029598944653744193,0.9884071974981399,2021-08-04 04:35:03.793485
OCDC__Size-640x640_Epoch-229_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,229,0.28694146639312523,0.9331940239800345,2021-08-04 04:35:03.793516
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,230,0.02410707207088199,0.9904283447265618,2021-08-04 04:52:01.188465
OCDC__Size-640x640_Epoch-230_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,230,0.26935174528158534,0.9336229926215274,2021-08-04 04:52:01.188521
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,231,0.022161434779229997,0.9911713285900295,2021-08-04 05:08:58.546713
OCDC__Size-640x640_Epoch-231_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,231,0.23062546356849037,0.9401100124782985,2021-08-04 05:08:58.546783
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,232,0.02504350273822257,0.9901149291992187,2021-08-04 05:25:55.905987
OCDC__Size-640x640_Epoch-232_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,232,0.26165715894647695,0.9384907904730899,2021-08-04 05:25:55.906014
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,233,0.023184048373484506,0.9907409057617188,2021-08-04 05:42:53.207363
OCDC__Size-640x640_Epoch-233_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,233,0.3591638831049998,0.9247841254340275,2021-08-04 05:42:53.207419
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,234,0.024472767283450297,0.9902751377650671,2021-08-04 05:59:50.596036
OCDC__Size-640x640_Epoch-234_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,234,0.2864592421921406,0.9350182969835068,2021-08-04 05:59:50.596091
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,235,0.04813020115380927,0.9829305042085192,2021-08-04 06:16:48.117042
OCDC__Size-640x640_Epoch-235_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,235,0.5213457700278354,0.8791888427734373,2021-08-04 06:16:48.117085
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,236,0.037592471811488046,0.9857649739583334,2021-08-04 06:33:45.242730
OCDC__Size-640x640_Epoch-236_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,236,0.21670552409450086,0.9365403238932293,2021-08-04 06:33:45.242786
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,237,0.024268387848092012,0.9905318894159223,2021-08-04 06:50:42.772669
OCDC__Size-640x640_Epoch-237_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,237,0.22874068766293207,0.939717013888889,2021-08-04 06:50:42.772719
OCDC__Size-640x640_Epoch-238_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,238,0.02183616583521337,0.9913818853469114,2021-08-04 07:07:43.570091
OCDC__Size-640x640_Epoch-238_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,238,0.25045841589149975,0.9392339680989584,2021-08-04 07:07:43.570145
OCDC__Size-640x640_Epoch-239_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,239,0.02125435693984773,0.9915466221400667,2021-08-04 07:24:40.452860
OCDC__Size-640x640_Epoch-239_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,239,0.2811355340586893,0.936142862955729,2021-08-04 07:24:40.452917
OCDC__Size-640x640_Epoch-240_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,240,0.021813775371272284,0.991271644228981,2021-08-04 07:41:37.578071
OCDC__Size-640x640_Epoch-240_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,240,0.31715257711973127,0.9310143093532991,2021-08-04 07:41:37.578153
OCDC__Size-640x640_Epoch-241_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,241,0.023342972152981728,0.9907346394856771,2021-08-04 07:58:34.774638
OCDC__Size-640x640_Epoch-241_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,241,0.27944551447241545,0.9340461832682295,2021-08-04 07:58:34.774696
OCDC__Size-640x640_Epoch-242_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,242,0.02375545739409517,0.9905161481584821,2021-08-04 08:15:31.817956
OCDC__Size-640x640_Epoch-242_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,242,0.44169017230134855,0.930555935329861,2021-08-04 08:15:31.818032
OCDC__Size-640x640_Epoch-243_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,243,0.02410537726039919,0.9904084065755205,2021-08-04 08:32:33.038055
OCDC__Size-640x640_Epoch-243_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,243,0.29419235553473,0.9256353081597223,2021-08-04 08:32:33.038089
OCDC__Size-640x640_Epoch-244_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,244,0.024951514361192872,0.990074497767858,2021-08-04 08:49:31.403747
OCDC__Size-640x640_Epoch-244_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,244,0.29683370065131937,0.9347225206163192,2021-08-04 08:49:31.403795
OCDC__Size-640x640_Epoch-245_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,245,0.02196432855071452,0.9912038835797982,2021-08-04 09:06:28.756068
OCDC__Size-640x640_Epoch-245_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,245,0.2474391062263829,0.939423828125,2021-08-04 09:06:28.756098
OCDC__Size-640x640_Epoch-246_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,246,0.02257562678615513,0.9909970703124993,2021-08-04 09:23:25.703043
