model,augmentation,phase,epoch,loss,accuracy,date
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,157,0.0559938563356846,0.9781890847238054,2021-06-13 14:48:01.229617
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,157,0.5533213354071863,0.8551071010211309,2021-06-13 14:48:01.229662
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,158,0.052421557706992555,0.9794987071644171,2021-06-13 15:57:33.923411
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,158,0.5605338849423036,0.8600575495165017,2021-06-13 15:57:33.923468
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,159,0.05976650815625681,0.9767186565490429,2021-06-13 17:07:04.872078
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,159,0.5779023498559333,0.8535491804808837,2021-06-13 17:07:04.872103
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,160,0.04842437240790311,0.9811749201870429,2021-06-13 18:16:36.169003
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,160,0.660244474260172,0.8504148319659122,2021-06-13 18:16:36.169032
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,161,0.07561512112434723,0.9717514103793645,2021-06-13 19:26:09.415000
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,161,0.5479186260134922,0.8472753847912929,2021-06-13 19:26:09.415030
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,162,0.05717627463194076,0.978144658284895,2021-06-13 20:35:45.016263
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,162,0.5820699884456159,0.8540438117206159,2021-06-13 20:35:45.016293
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,163,0.04884301864122376,0.9810102479195498,2021-06-13 21:45:16.902734
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,163,0.6002519040348842,0.8512968796669653,2021-06-13 21:45:16.902779
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,164,0.06740412186372516,0.9751117512826151,2021-06-13 22:54:48.771075
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,164,0.5463552718014085,0.8529231595822131,2021-06-13 22:54:48.771132
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,165,0.04843133827958427,0.9811059555710775,2021-06-14 00:04:21.440428
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,165,0.6003360200671825,0.8544146137852812,2021-06-14 00:04:21.440457
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,166,0.046401373337167595,0.9819902425519577,2021-06-14 01:13:56.855545
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,166,0.6506357858444163,0.8544912803586089,2021-06-14 01:13:56.855573
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,167,0.05891704293184333,0.9771218229594967,2021-06-14 02:23:28.822618
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,167,0.5950312895184894,0.8550289993559589,2021-06-14 02:23:28.822654
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,168,0.042227055839518836,0.9836344544625157,2021-06-14 03:33:05.011353
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,168,0.6959559866830503,0.8369335324960797,2021-06-14 03:33:05.011395
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,169,0.05130901193175671,0.9804710351679323,2021-06-14 04:42:40.260121
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,169,0.5716717417898537,0.8537999423629782,2021-06-14 04:42:40.260165
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,170,0.05522783704510363,0.9792391077069016,2021-06-14 05:52:13.028601
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,170,0.5727492859560842,0.8566213854353348,2021-06-14 05:52:13.028637
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,171,0.042873911370178944,0.9834807729036614,2021-06-14 07:01:44.836691
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,171,0.5928592882872239,0.8544144621089089,2021-06-14 07:01:44.836722
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,172,0.04027315957335068,0.9843360243801854,2021-06-14 08:11:17.772435
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,172,0.5742987296370081,0.861261708249328,2021-06-14 08:11:17.772472
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,173,0.07112085813061073,0.9742845190312871,2021-06-14 09:20:51.083984
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,173,0.5996684859072171,0.8516440464689744,2021-06-14 09:20:51.084039
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,174,0.03915719968288909,0.9849465226898914,2021-06-14 10:30:24.192830
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,174,0.7294890379076603,0.8428409072347296,2021-06-14 10:30:24.192865
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,175,0.0384090917635767,0.9850531173779058,2021-06-14 11:39:57.055680
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,175,0.678262570912832,0.8414877002128128,2021-06-14 11:39:57.055737
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,176,0.04190818000451202,0.9838416826896137,2021-06-14 12:49:30.027578
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,176,0.6826615394660167,0.8486617535188921,2021-06-14 12:49:30.027621
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,177,0.05353728283173887,0.9795540899979428,2021-06-14 13:59:11.552496
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,177,0.6828270722257418,0.8490891979586693,2021-06-14 13:59:11.552537
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,178,0.03659935794948043,0.9857602790211959,2021-06-14 15:08:49.069844
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,178,0.7158614071745129,0.8499776977393227,2021-06-14 15:08:49.069871
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,179,0.051912806713311443,0.9799600102912869,2021-06-14 16:18:24.556114
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,179,0.6800246487917455,0.8455997954702443,2021-06-14 16:18:24.556156
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,180,0.043460922021640716,0.9834097195127927,2021-06-14 17:28:01.876287
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,180,0.6912855533775716,0.8494164514028895,2021-06-14 17:28:01.876324
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,181,0.03577571410199872,0.9861369075501366,2021-06-14 18:37:37.664715
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,181,0.716993139320959,0.845905820055817,2021-06-14 18:37:37.664770
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,182,0.03843350199358681,0.985096704948461,2021-06-14 19:47:14.573494
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,182,0.6589132483778923,0.8537541419317499,2021-06-14 19:47:14.573524
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,183,0.04012935992729183,0.984528042733957,2021-06-14 20:56:51.808982
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,183,0.7029717390487403,0.8506094531716692,2021-06-14 20:56:51.809027
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,184,0.033023062745115524,0.9871620579769751,2021-06-14 22:06:28.973150
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,184,0.7139483343986326,0.853188117789539,2021-06-14 22:06:28.973186
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,185,0.035359661866693384,0.9862223845121411,2021-06-14 23:16:05.491069
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,185,0.6594589111651075,0.8553838345654124,2021-06-14 23:16:05.491096
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,186,0.05632465136411533,0.9801287257728372,2021-06-15 00:25:38.018390
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,186,0.6674665598292576,0.8510589402721773,2021-06-15 00:25:38.018419
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,187,0.032460818205076805,0.9873821765954414,2021-06-15 01:35:11.420800
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,187,0.7599768557816411,0.845891661649679,2021-06-15 01:35:11.420835
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,188,0.055787197744645224,0.9804744008625512,2021-06-15 02:44:50.684637
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,188,0.6733132356010678,0.8493050538567807,2021-06-15 02:44:50.684697
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,189,0.05125056004713285,0.9814754949688349,2021-06-15 03:54:26.116290
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,189,0.6309179655598541,0.8512962146244025,2021-06-15 03:54:26.116327
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,190,0.03214897345049313,0.9874814974406135,2021-06-15 05:04:00.892329
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,190,0.7173048787784133,0.8515096349499715,2021-06-15 05:04:00.892357
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,191,0.04606882233684615,0.9823714209743662,2021-06-15 06:13:32.582632
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,191,0.6825498922838484,0.8509782776097674,2021-06-15 06:13:32.582662
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,192,0.03895380074729666,0.9849118983802595,2021-06-15 07:23:10.150172
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,192,0.6552894648203427,0.856889733026248,2021-06-15 07:23:10.150228
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,193,0.030735532197786828,0.9879796896026475,2021-06-15 08:32:46.717761
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,193,0.7899344589366811,0.8444934417469391,2021-06-15 08:32:46.717788
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,194,0.04247554300855917,0.9837331467039863,2021-06-15 09:42:24.178403
ORCA__Size-640x640_Epoch-111_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,194,0.7534169057258979,0.8471861757485808,2021-06-15 09:42:24.178460
model,augmentation,phase,epoch,loss,accuracy,date
ORCA__Size-640x640_Epoch-112_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,112,0.12914632765186893,0.9484152973667836,2021-06-15 21:13:35.758646
ORCA__Size-640x640_Epoch-112_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,112,0.3699657477481149,0.8576300829086403,2021-06-15 21:13:35.758690
ORCA__Size-640x640_Epoch-113_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,113,0.12640488198728222,0.9494352415532005,2021-06-15 22:23:50.580114
ORCA__Size-640x640_Epoch-113_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,113,0.36231914428525547,0.8721116705635822,2021-06-15 22:23:50.580168
ORCA__Size-640x640_Epoch-114_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,114,0.13574820287643427,0.9460674581573351,2021-06-15 23:34:03.579021
ORCA__Size-640x640_Epoch-114_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,114,0.37288674364004354,0.855791257723828,2021-06-15 23:34:03.579063
ORCA__Size-640x640_Epoch-115_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,115,0.12204721101098633,0.9518328740608187,2021-06-16 00:44:16.711125
ORCA__Size-640x640_Epoch-115_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,115,0.405198280226101,0.8571804062126643,2021-06-16 00:44:16.711165
ORCA__Size-640x640_Epoch-116_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,116,0.12584237692974937,0.9502812355443073,2021-06-16 01:54:30.347106
ORCA__Size-640x640_Epoch-116_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,116,0.4630632121214848,0.8451912347390236,2021-06-16 01:54:30.347135
ORCA__Size-640x640_Epoch-117_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,117,0.12416523019003166,0.9506594746420803,2021-06-16 03:04:43.826580
ORCA__Size-640x640_Epoch-117_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,117,0.41413578284084657,0.8537836459033381,2021-06-16 03:04:43.826622
ORCA__Size-640x640_Epoch-118_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,118,0.12134734090620385,0.9522390111895835,2021-06-16 04:14:59.186320
ORCA__Size-640x640_Epoch-118_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,118,0.3942358495977809,0.8585616937817364,2021-06-16 04:14:59.186346
ORCA__Size-640x640_Epoch-119_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,119,0.11564523217871218,0.9544092344439206,2021-06-16 05:25:13.440916
ORCA__Size-640x640_Epoch-119_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,119,0.4318223830633502,0.8546334361232437,2021-06-16 05:25:13.440969
ORCA__Size-640x640_Epoch-120_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,120,0.11360417446182279,0.954980243153549,2021-06-16 06:35:28.298914
ORCA__Size-640x640_Epoch-120_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,120,0.4038361061795824,0.8606743006552421,2021-06-16 06:35:28.298956
ORCA__Size-640x640_Epoch-121_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,121,0.11559615714123717,0.954197062077136,2021-06-16 07:45:41.785937
ORCA__Size-640x640_Epoch-121_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,121,0.42686240754657445,0.84663812233983,2021-06-16 07:45:41.785991
ORCA__Size-640x640_Epoch-122_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,122,0.11571105189025829,0.9544464374158943,2021-06-16 08:55:54.675888
ORCA__Size-640x640_Epoch-122_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,122,0.43190062001594665,0.8520790251409417,2021-06-16 08:55:54.675946
ORCA__Size-640x640_Epoch-123_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,123,0.11780195279135858,0.9531008874628514,2021-06-16 10:06:07.635431
ORCA__Size-640x640_Epoch-123_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,123,0.3972692613786371,0.8629253851413154,2021-06-16 10:06:07.635457
ORCA__Size-640x640_Epoch-124_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,124,0.10667641799638254,0.9582875667006215,2021-06-16 11:16:21.905906
ORCA__Size-640x640_Epoch-124_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,124,0.3921675009407502,0.8588270224294349,2021-06-16 11:16:21.905934
ORCA__Size-640x640_Epoch-125_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,125,0.10657445838836266,0.958392620908019,2021-06-16 12:26:36.923221
ORCA__Size-640x640_Epoch-125_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,125,0.4449817165450212,0.8506859914034499,2021-06-16 12:26:36.923297
ORCA__Size-640x640_Epoch-126_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,126,0.10594905717689863,0.9585140137010802,2021-06-16 13:36:50.806543
ORCA__Size-640x640_Epoch-126_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,126,0.43841083248373214,0.8498392901312352,2021-06-16 13:36:50.806569
ORCA__Size-640x640_Epoch-127_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,127,0.10122414053312372,0.960200380754243,2021-06-16 14:47:04.020896
ORCA__Size-640x640_Epoch-127_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,127,0.4121512397263666,0.8608530191765609,2021-06-16 14:47:04.020944
ORCA__Size-640x640_Epoch-128_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,128,0.11962607419006839,0.9537465372039917,2021-06-16 15:57:17.262224
ORCA__Size-640x640_Epoch-128_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,128,0.46699930423371155,0.8453733776461694,2021-06-16 15:57:17.262265
ORCA__Size-640x640_Epoch-129_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,129,0.09989192583962038,0.9608175973116505,2021-06-16 17:07:30.648441
ORCA__Size-640x640_Epoch-129_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,129,0.4835639608777798,0.8492517891978429,2021-06-16 17:07:30.648468
ORCA__Size-640x640_Epoch-130_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,130,0.099197390593815,0.9616734481884551,2021-06-16 18:17:43.622141
ORCA__Size-640x640_Epoch-130_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,130,0.40711165639395935,0.8554833109318999,2021-06-16 18:17:43.622201
ORCA__Size-640x640_Epoch-131_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,131,0.09571599143004132,0.9623342253032481,2021-06-16 19:27:55.623281
ORCA__Size-640x640_Epoch-131_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,131,0.47838597551497064,0.8497271692054952,2021-06-16 19:27:55.623306
ORCA__Size-640x640_Epoch-132_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,132,0.09559492115199353,0.9624601650694349,2021-06-16 20:38:08.837940
ORCA__Size-640x640_Epoch-132_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,132,0.39805531499823676,0.8619796304463502,2021-06-16 20:38:08.838007
ORCA__Size-640x640_Epoch-133_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,133,0.0918369036790667,0.9642498501864369,2021-06-16 21:48:22.279278
ORCA__Size-640x640_Epoch-133_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,133,0.47273128629983335,0.8553306428278068,2021-06-16 21:48:22.279306
ORCA__Size-640x640_Epoch-134_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,134,0.09499799229032625,0.9627454766816504,2021-06-16 22:58:35.618329
ORCA__Size-640x640_Epoch-134_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,134,0.4101662911377901,0.862697494306303,2021-06-16 22:58:35.618357
ORCA__Size-640x640_Epoch-135_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,135,0.08472867354067237,0.966748922247638,2021-06-17 00:08:48.397941
ORCA__Size-640x640_Epoch-135_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,135,0.44998941565270323,0.8612382421641639,2021-06-17 00:08:48.397988
ORCA__Size-640x640_Epoch-136_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,136,0.08729909209598352,0.9659085922606261,2021-06-17 01:19:01.233115
ORCA__Size-640x640_Epoch-136_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,136,0.5033412420814343,0.8536056128425551,2021-06-17 01:19:01.233158
ORCA__Size-640x640_Epoch-137_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,137,0.08613273864911475,0.9664587387742044,2021-06-17 02:29:15.924089
ORCA__Size-640x640_Epoch-137_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,137,0.44968412715902445,0.8598391676233956,2021-06-17 02:29:15.924143
ORCA__Size-640x640_Epoch-138_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,138,0.08507021274326515,0.9670002286628113,2021-06-17 03:39:30.860051
ORCA__Size-640x640_Epoch-138_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,138,0.525542385476101,0.8458336308523738,2021-06-17 03:39:30.860107
ORCA__Size-640x640_Epoch-139_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,139,0.0804816905058346,0.9687010528710465,2021-06-17 04:49:47.142177
ORCA__Size-640x640_Epoch-139_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,139,0.44940868531060263,0.8602918049255163,2021-06-17 04:49:47.142229
ORCA__Size-640x640_Epoch-140_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,140,0.09058842653259248,0.9646174095920399,2021-06-17 06:00:00.403137
ORCA__Size-640x640_Epoch-140_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,140,0.47584259880913965,0.8600059445471191,2021-06-17 06:00:00.403166
ORCA__Size-640x640_Epoch-141_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,141,0.07757664585888302,0.9697795550332707,2021-06-17 07:10:14.464877
ORCA__Size-640x640_Epoch-141_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,141,0.4751774869704607,0.8517103494623652,2021-06-17 07:10:14.464903
ORCA__Size-640x640_Epoch-142_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,142,0.08543399848244253,0.9659809079694968,2021-06-17 08:20:27.950263
ORCA__Size-640x640_Epoch-142_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,142,0.4923503918708626,0.8550786704515746,2021-06-17 08:20:27.950290
ORCA__Size-640x640_Epoch-143_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,143,0.0779520434502635,0.9698131345904046,2021-06-17 09:30:38.822098
ORCA__Size-640x640_Epoch-143_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,143,0.4944136245621946,0.8575004871145094,2021-06-17 09:30:38.822151
ORCA__Size-640x640_Epoch-144_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,144,0.06991453614776373,0.9727052095404084,2021-06-17 10:40:51.616997
ORCA__Size-640x640_Epoch-144_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,144,0.5175505451176616,0.8529385547341704,2021-06-17 10:40:51.617037
ORCA__Size-640x640_Epoch-145_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,145,0.07170142410990012,0.9720099095978836,2021-06-17 11:51:03.433689
ORCA__Size-640x640_Epoch-145_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,145,0.5171955404236032,0.8464849612875219,2021-06-17 11:51:03.433716
ORCA__Size-640x640_Epoch-146_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,146,0.07175481893009517,0.9720417479008596,2021-06-17 13:01:14.052770
ORCA__Size-640x640_Epoch-146_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,146,0.46997331566716405,0.8534616777973791,2021-06-17 13:01:14.052797
ORCA__Size-640x640_Epoch-147_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,147,0.07914537627876918,0.9690541040155868,2021-06-17 14:11:26.915122
ORCA__Size-640x640_Epoch-147_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,147,0.5912326485686251,0.8408642548956473,2021-06-17 14:11:26.915149
ORCA__Size-640x640_Epoch-148_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,148,0.06497324285757232,0.9748660278320318,2021-06-17 15:21:38.230549
ORCA__Size-640x640_Epoch-148_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,148,0.5729032590343445,0.8476120975909133,2021-06-17 15:21:38.230576
ORCA__Size-640x640_Epoch-149_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,149,0.0781013917619448,0.9699114654394999,2021-06-17 16:31:50.224079
ORCA__Size-640x640_Epoch-149_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,149,0.5273646643243806,0.846981745165024,2021-06-17 16:31:50.224148
ORCA__Size-640x640_Epoch-150_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,150,0.0642297569803276,0.9750505182731688,2021-06-17 17:42:04.575384
ORCA__Size-640x640_Epoch-150_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,150,0.6053659986330752,0.842481965095766,2021-06-17 17:42:04.575410
ORCA__Size-640x640_Epoch-151_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,151,0.05986733308285645,0.9766485011634602,2021-06-17 18:52:18.839223
ORCA__Size-640x640_Epoch-151_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,151,0.48463637434087253,0.8603170590417784,2021-06-17 18:52:18.839282
ORCA__Size-640x640_Epoch-152_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,152,0.0890738657195083,0.9655986066754352,2021-06-17 20:02:45.611318
ORCA__Size-640x640_Epoch-152_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,152,0.519888717992697,0.8493372792525393,2021-06-17 20:02:45.611346
ORCA__Size-640x640_Epoch-153_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,153,0.05727587905139406,0.977768036326722,2021-06-17 21:12:12.252287
ORCA__Size-640x640_Epoch-153_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,valid,153,0.5303928017622768,0.8553200458996045,2021-06-17 21:12:12.252328
ORCA__Size-640x640_Epoch-154_Images-3344_Batch-1__no_augmentation.pth,no_augmentation,train,154,0.06004918836391849,0.9767725697202541,2021-06-17 22:21:36.321911
