model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-29_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,29,0.4552201703460993,0.8109489306411777,2022-01-04 18:19:57.460101,[None]
ORCA__Size-640x640_Epoch-30_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,30,0.2805688097886786,0.8826050388616303,2022-01-04 21:23:59.810493,[None]
ORCA__Size-640x640_Epoch-30_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,30,0.46788885645257444,0.8109309211157211,2022-01-04 21:23:59.810544,[None]
ORCA__Size-640x640_Epoch-31_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,31,0.2776122040340721,0.8838955068782153,2022-01-05 00:27:48.102312,[None]
ORCA__Size-640x640_Epoch-31_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,31,0.44133238325797935,0.8177350031949133,2022-01-05 00:27:48.102362,[None]
ORCA__Size-640x640_Epoch-32_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,32,0.2761969583332218,0.8845609486180049,2022-01-05 03:32:13.124922,[None]
ORCA__Size-640x640_Epoch-32_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,32,0.4419560180835657,0.8176562407378043,2022-01-05 03:32:13.124971,[None]
ORCA__Size-640x640_Epoch-33_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,33,0.2704608067642934,0.8870593469013504,2022-01-05 06:36:59.405200,[None]
ORCA__Size-640x640_Epoch-33_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,33,0.45138384188223807,0.817391382756709,2022-01-05 06:36:59.405251,[None]
ORCA__Size-640x640_Epoch-34_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,34,0.27004089650199714,0.8877564632741543,2022-01-05 12:41:38.110873,[None]
ORCA__Size-640x640_Epoch-34_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,34,0.4528644186997638,0.8162341965120092,2022-01-05 12:41:38.110926,[None]
ORCA__Size-640x640_Epoch-35_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,35,0.2665076399487313,0.8883306503752098,2022-01-05 15:45:24.040776,[None]
ORCA__Size-640x640_Epoch-35_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,35,0.460586034573317,0.8140261229923915,2022-01-05 15:45:24.040831,[None]
ORCA__Size-640x640_Epoch-36_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,36,0.2719925182606001,0.886009612869228,2022-01-05 18:49:09.192790,[None]
ORCA__Size-640x640_Epoch-36_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,36,0.44626919662962733,0.8199908958048541,2022-01-05 18:49:09.192843,[None]
ORCA__Size-640x640_Epoch-37_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,37,0.26541889770245153,0.8888566055425595,2022-01-05 21:53:31.128896,[None]
ORCA__Size-640x640_Epoch-37_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,37,0.47717046035999044,0.8102902385811276,2022-01-05 21:53:31.128949,[None]
ORCA__Size-640x640_Epoch-38_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,38,0.26982987821656795,0.8858875373013706,2022-01-06 00:57:38.403151,[None]
ORCA__Size-640x640_Epoch-38_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,38,0.45035744969095204,0.8180388555716154,2022-01-06 00:57:38.403205,[None]
ORCA__Size-640x640_Epoch-39_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,39,0.25807776086331324,0.893355128669877,2022-01-06 04:01:37.659737,[None]
ORCA__Size-640x640_Epoch-39_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,39,0.4537590307460404,0.8199419886787616,2022-01-06 04:01:37.659792,[None]
ORCA__Size-640x640_Epoch-40_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,40,0.2530942968383772,0.8948794584130614,2022-01-06 07:05:44.606210,[None]
ORCA__Size-640x640_Epoch-40_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,40,0.4441967368320452,0.8219678404522233,2022-01-06 07:05:44.606262,[None]
ORCA__Size-640x640_Epoch-41_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,41,0.2528504915444122,0.895784558540501,2022-01-06 23:25:21.202930,[None]
ORCA__Size-640x640_Epoch-41_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,41,0.4356536032761684,0.8207064681084034,2022-01-06 23:25:21.202983,[None]
ORCA__Size-640x640_Epoch-42_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,42,0.25408153791843513,0.894145099646279,2022-01-12 16:57:45.572136,[None]
ORCA__Size-640x640_Epoch-42_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,42,0.4184007396850019,0.8287360157165318,2022-01-12 16:57:45.572187,[None]
ORCA__Size-640x640_Epoch-43_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,43,0.24790830651714266,0.8975882433179851,2022-01-12 20:06:37.094472,[None]
ORCA__Size-640x640_Epoch-43_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,43,0.45068258627034563,0.8196555268948055,2022-01-12 20:06:37.094522,[None]
ORCA__Size-640x640_Epoch-44_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,44,0.24228635540375068,0.9006755583059897,2022-01-12 23:15:32.434338,[None]
ORCA__Size-640x640_Epoch-44_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,44,0.461834233395732,0.8183648375170858,2022-01-12 23:15:32.434388,[None]
ORCA__Size-640x640_Epoch-45_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,45,0.24495607530250452,0.8998385215016598,2022-01-13 12:30:00.294222,[None]
ORCA__Size-640x640_Epoch-45_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,45,0.42010145995261294,0.8293923328402232,2022-01-13 12:30:00.294271,[None]
ORCA__Size-640x640_Epoch-46_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,46,0.2461741320107019,0.8987163236591137,2022-01-13 15:39:11.249671,[None]
ORCA__Size-640x640_Epoch-46_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,46,0.39459924487061626,0.833830259664068,2022-01-13 15:39:11.249720,[None]
ORCA__Size-640x640_Epoch-47_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,47,0.2369545847658091,0.9032979953257662,2022-01-13 18:48:20.561683,[None]
ORCA__Size-640x640_Epoch-47_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,47,0.43662692454270063,0.824950594894591,2022-01-13 18:48:20.561733,[None]
ORCA__Size-640x640_Epoch-48_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,48,0.24235305388680156,0.8996568869495215,2022-01-13 21:57:43.025135,[None]
ORCA__Size-640x640_Epoch-48_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,48,0.41988705021812034,0.82916461354626,2022-01-13 21:57:43.025187,[None]
ORCA__Size-640x640_Epoch-49_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,49,0.23513613323947466,0.9025970764087172,2022-01-14 01:06:45.309680,[None]
ORCA__Size-640x640_Epoch-49_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,49,0.4416956693434718,0.8267708487703319,2022-01-14 01:06:45.309729,[None]
ORCA__Size-640x640_Epoch-50_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,50,0.24001888503048535,0.9020750475785173,2022-01-14 04:15:46.424308,[None]
ORCA__Size-640x640_Epoch-50_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,50,0.44581284132948,0.8244224398850685,2022-01-14 04:15:46.424357,[None]
ORCA__Size-640x640_Epoch-51_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,51,0.22921800139906762,0.9058743387590442,2022-01-14 07:25:42.557878,[None]
ORCA__Size-640x640_Epoch-51_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,51,0.44229452300800565,0.8264847879850359,2022-01-14 07:25:42.557929,[None]
ORCA__Size-640x640_Epoch-52_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,52,0.22892361906346195,0.9063841926740767,2022-01-14 15:41:55.413361,[None]
ORCA__Size-640x640_Epoch-52_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,52,0.4173682794940077,0.8327481985571024,2022-01-14 15:41:55.413412,[None]
ORCA__Size-640x640_Epoch-53_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,53,0.23331723424666836,0.9063365043780659,2022-01-14 18:51:00.147638,[None]
ORCA__Size-640x640_Epoch-53_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,53,0.45113112568573455,0.8255926662139468,2022-01-14 18:51:00.147686,[None]
ORCA__Size-640x640_Epoch-54_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,54,0.22746544446791947,0.9066301288800933,2022-01-14 22:00:21.799628,[None]
ORCA__Size-640x640_Epoch-54_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,54,0.4287593032824093,0.8312230213985117,2022-01-14 22:00:21.799691,[None]
ORCA__Size-640x640_Epoch-55_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,55,0.23093822380138931,0.9061488693737317,2022-01-15 01:09:28.950438,[None]
ORCA__Size-640x640_Epoch-55_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,55,0.4531992162445623,0.8248648225886033,2022-01-15 01:09:28.950487,[None]
